ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,RCC_A10_C,RCC_A17_C,RCC_A2_C,RCC_A34_C,RC_A49_C,RCC_A64_C,RCC_A65P_C,RCC_AU_C,RCC_BAB_C,RCC_BA_C,RCC_BB_C,RCC_BO_C,RCC_BMI20_C,RCC_BMI25_C,RCC_BMI30_C,RCC_BMI31P_C,RCC_BMINR_C,RCC_BU_C,RCC_GF_C,RCC_GM_C,RCC_GU_C,RCC_ICU_C,RCC_HOSPNR_C,RCC_HOSP_C,RCC_PTXN_C,RCC_PTXU_C,RCC_PTXY_C,RCC_TINA_R,D_OR_L,YEAR,MONTH
Loyola University Medical Center (ILLU),ILLU,TX1,2018-10-08 19:00:00,LU,0,0,0,7.6923076923,10.256410256,51.282051282,0,2.5641025641,43.58974359,12.820512821,41.025641026,28.205128205,41.025641026,28.205128205,2.5641025641,0,0,43.58974359,56.41025641,0,12.820512821,0,5.1282051282,100,0,0,82.051282051,30.769230769,D,2018,8
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2018-10-08 19:00:00,LU,0,0,0,5.8823529412,23.529411765,41.176470588,0,11.764705882,17.647058824,0,70.588235294,11.764705882,64.705882353,17.647058824,5.8823529412,0,0,47.058823529,52.941176471,0,5.8823529412,0,11.764705882,100,0,0,82.352941176,29.411764706,D,2018,8
University of Chicago Medical Center (ILUC),ILUC,TX1,2018-10-08 19:00:00,LU,0,0,0,0,7.6923076923,38.461538462,0,0,57.692307692,3.8461538462,38.461538462,19.230769231,30.769230769,46.153846154,3.8461538462,0,0,53.846153846,46.153846154,0,11.538461538,0,0,100,0,0,88.461538462,53.846153846,D,2018,8
Saint Marys Hospital (Mayo Clinic) (MNSM),MNSM,TX1,2018-10-08 19:00:00,LU,0,0,0,0,18.181818182,9.0909090909,0,18.181818182,18.181818182,9.0909090909,54.545454545,27.272727273,18.181818182,45.454545455,9.0909090909,0,0,36.363636364,63.636363636,0,9.0909090909,0,54.545454545,100,0,0,36.363636364,72.727272727,D,2018,8
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2018-10-08 19:00:00,LU,0,0,0,9.2592592593,3.7037037037,20.37037037,0,7.4074074074,46.296296296,11.111111111,35.185185185,14.814814815,31.481481481,48.148148148,5.5555555556,0,0,44.444444444,55.555555556,0,12.962962963,0,7.4074074074,96.296296296,0,3.7037037037,79.62962963,66.666666667,D,2018,8
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2018-10-08 19:00:00,LU,0,0,0,9.0909090909,0,45.454545455,0,9.0909090909,45.454545455,9.0909090909,36.363636364,9.0909090909,18.181818182,54.545454545,18.181818182,0,0,36.363636364,63.636363636,0,9.0909090909,0,27.272727273,100,0,0,63.636363636,45.454545455,D,2018,8
University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2018-10-08 19:00:00,LU,0,0,0,14.814814815,14.814814815,22.222222222,0,14.814814815,40.740740741,3.7037037037,40.740740741,14.814814815,29.62962963,37.037037037,18.518518519,0,0,22.222222222,77.777777778,0,3.7037037037,0,0,96.296296296,0,3.7037037037,96.296296296,48.148148148,D,2018,8
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2018-10-08 19:00:00,LU,0,0,0,3.3333333333,0,36.666666667,0,3.3333333333,53.333333333,23.333333333,20,33.333333333,36.666666667,20,10,0,0,40,60,0,10,0,0,100,0,0,90,60,D,2018,8
University of Iowa Hospitals and Clinics Transplant Programs (IAIV),IAIV,TX1,2018-10-08 19:00:00,LU,0,0,0,27.272727273,0,54.545454545,0,0,36.363636364,18.181818182,45.454545455,18.181818182,45.454545455,36.363636364,0,0,0,54.545454545,45.454545455,0,0,0,18.181818182,100,0,0,81.818181818,18.181818182,D,2018,8
Barnes-Jewish Hospital (MOBH),MOBH,TX1,2018-10-08 19:00:00,LU,0,0,0,17.204301075,11.827956989,35.483870968,0,3.2258064516,43.010752688,6.4516129032,47.311827957,29.032258065,27.956989247,40.860215054,2.1505376344,0,0,44.086021505,55.913978495,0,8.6021505376,0,18.279569892,100,0,0,73.11827957,35.483870968,D,2018,8
St. Louis Children's Hospital (MOCH),MOCH,TX1,2018-10-08 19:00:00,LU,20,50,20,10,0,0,0,0,60,10,30,90,10,0,0,0,0,70,30,0,20,0,10,100,0,0,70,0,D,2018,8
The Nebraska Medical Center (NEUN),NEUN,TX1,2018-10-08 19:00:00,LU,0,0,0,10,40,10,0,0,20,20,60,40,30,30,0,0,0,60,40,0,20,0,0,90,0,10,80,40,D,2018,8
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2018-10-08 19:00:00,LU,0,0,0,12.676056338,16.901408451,26.76056338,0,4.2253521127,45.070422535,11.267605634,39.436619718,25.352112676,28.169014085,40.845070423,5.6338028169,0,0,52.112676056,47.887323944,0,16.901408451,0,15.492957746,97.183098592,0,2.8169014085,67.605633803,43.661971831,D,2018,8
Montefiore Medical Center (NYMA),NYMA,TX1,2018-10-08 19:00:00,LU,0,0,0,0,20,40,0,0,20,0,80,0,40,40,20,0,0,40,60,0,20,0,0,100,0,0,80,40,D,2018,8
Indiana University Health (INIM),INIM,TX1,2018-10-08 19:00:00,LU,0,0,0,9.2307692308,6.1538461538,33.846153846,0,3.0769230769,33.846153846,13.846153846,49.230769231,21.538461538,43.076923077,32.307692308,3.0769230769,0,0,50.769230769,49.230769231,0,10.769230769,0,10.769230769,98.461538462,0,1.5384615385,78.461538462,50.769230769,D,2018,8
Henry Ford Hospital (MIHF),MIHF,TX1,2018-10-08 19:00:00,LU,0,0,0,0,3.8461538462,42.307692308,0,3.8461538462,26.923076923,23.076923077,46.153846154,19.230769231,19.230769231,38.461538462,23.076923077,0,0,38.461538462,61.538461538,0,34.615384615,0,3.8461538462,100,0,0,61.538461538,53.846153846,D,2018,8
Spectrum Health (MISH),MISH,TX1,2018-10-08 19:00:00,LU,0,0,0,7.6923076923,7.6923076923,50,0,0,38.461538462,15.384615385,46.153846154,23.076923077,23.076923077,30.769230769,23.076923077,0,0,53.846153846,46.153846154,0,19.230769231,0,15.384615385,96.153846154,0,3.8461538462,65.384615385,34.615384615,D,2018,8
University of Michigan Medical Center (MIUM),MIUM,TX1,2018-10-08 19:00:00,LU,0,0,0,12.5,20.833333333,25,0,0,33.333333333,25,41.666666667,16.666666667,33.333333333,37.5,12.5,0,0,29.166666667,70.833333333,0,25,0,4.1666666667,95.833333333,0,4.1666666667,70.833333333,41.666666667,D,2018,8
The Cleveland Clinic Foundation (OHCC),OHCC,TX1,2018-10-08 19:00:00,LU,0,0,0,7.8125,5.46875,39.84375,0,2.34375,55.46875,12.5,29.6875,17.96875,32.03125,40.625,9.375,0,0,35.15625,64.84375,0,14.0625,0,14.0625,94.53125,0,5.46875,71.875,46.875,D,2018,8
Nationwide Children's Hospital (OHCH),OHCH,TX1,2018-10-08 19:00:00,LU,0,0,0,25,75,0,0,0,50,0,50,75,0,25,0,0,0,25,75,0,0,0,0,75,0,25,100,0,D,2018,8
Children's Hospital Medical Center (OHCM),OHCM,TX1,2018-10-08 19:00:00,LU,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,D,2018,8
Ohio State University Medical Center (OHOU),OHOU,TX1,2018-10-08 19:00:00,LU,0,0,0,0,4.7619047619,38.095238095,0,9.5238095238,40.476190476,14.285714286,35.714285714,14.285714286,35.714285714,19.047619048,30.952380952,0,0,52.380952381,47.619047619,0,4.7619047619,0,0,97.619047619,0,2.380952381,95.238095238,57.142857143,D,2018,8
University Hospitals of Cleveland (OHUH),OHUH,TX1,2018-10-08 19:00:00,LU,0,0,0,25,12.5,12.5,0,0,37.5,0,62.5,12.5,50,12.5,25,0,0,62.5,37.5,0,25,0,12.5,87.5,0,12.5,62.5,50,D,2018,8
Jewish Hospital (KYJH),KYJH,TX1,2018-10-08 19:00:00,LU,0,0,0,0,0,44.444444444,0,5.5555555556,50,11.111111111,33.333333333,5.5555555556,5.5555555556,72.222222222,16.666666667,0,0,33.333333333,66.666666667,0,11.111111111,0,11.111111111,100,0,0,77.777777778,55.555555556,D,2018,8
University of Kentucky Medical Center (KYUK),KYUK,TX1,2018-10-08 19:00:00,LU,0,0,0,4.347826087,8.6956521739,21.739130435,0,8.6956521739,47.826086957,4.347826087,39.130434783,13.043478261,30.434782609,43.47826087,13.043478261,0,0,26.086956522,73.913043478,0,4.347826087,0,8.6956521739,91.304347826,0,8.6956521739,86.956521739,65.217391304,D,2018,8
Duke University Hospital (NCDU),NCDU,TX1,2018-10-08 19:00:00,LU,0,0,0,19.230769231,11.538461538,25.961538462,0,1.9230769231,42.307692308,17.307692308,38.461538462,30.769230769,37.5,30.769230769,0.9615384615,0,0,45.192307692,54.807692308,0,9.6153846154,0,3.8461538462,96.153846154,0,3.8461538462,86.538461538,43.269230769,D,2018,8
University of North Carolina Hospitals (NCMH),NCMH,TX1,2018-10-08 19:00:00,LU,0,16.666666667,0,11.111111111,22.222222222,33.333333333,0,11.111111111,16.666666667,11.111111111,61.111111111,27.777777778,27.777777778,16.666666667,27.777777778,0,0,38.888888889,61.111111111,0,22.222222222,0,5.5555555556,88.888888889,0,11.111111111,72.222222222,16.666666667,D,2018,8
Medical University of South Carolina (SCMU),SCMU,TX1,2018-10-08 19:00:00,LU,0,0,0,0,33.333333333,16.666666667,0,8.3333333333,33.333333333,16.666666667,41.666666667,0,41.666666667,50,8.3333333333,0,0,50,50,0,8.3333333333,0,16.666666667,100,0,0,75,50,D,2018,8
Vanderbilt University Medical Center (TNVU),TNVU,TX1,2018-10-08 19:00:00,LU,0,0,0,17.391304348,8.6956521739,13.043478261,0,13.043478261,34.782608696,8.6956521739,43.47826087,17.391304348,30.434782609,47.826086957,4.347826087,0,0,56.52173913,43.47826087,0,0,0,0,100,0,0,100,60.869565217,D,2018,8
University of Virginia Health Sciences Center (VAUV),VAUV,TX1,2018-10-08 19:00:00,LU,0,0,0,4.1666666667,8.3333333333,25,0,0,16.666666667,12.5,70.833333333,8.3333333333,33.333333333,50,8.3333333333,0,0,50,50,0,8.3333333333,0,8.3333333333,95.833333333,0,4.1666666667,83.333333333,62.5,D,2018,8
Boston Children's Hospital (MACH),MACH,TX1,2019-01-06 18:00:00,LU,20,20,20,40,0,0,0,0,20,40,40,100,0,0,0,0,0,40,60,0,40,0,20,100,0,0,40,0,D,2018,11
Massachusetts General Hospital (MAMG),MAMG,TX1,2019-01-06 18:00:00,LU,0,0,0,15.789473684,15.789473684,42.105263158,0,2.6315789474,31.578947368,13.157894737,52.631578947,23.684210526,28.947368421,39.473684211,7.8947368421,0,0,36.842105263,63.157894737,0,15.789473684,0,26.315789474,100,0,0,57.894736842,26.315789474,D,2018,11
Brigham and Women's Hospital (MAPB),MAPB,TX1,2019-01-06 18:00:00,LU,0,0,0,2.8571428571,12.857142857,45.714285714,0,2.8571428571,40,12.857142857,44.285714286,12.857142857,34.285714286,37.142857143,15.714285714,0,0,48.571428571,51.428571429,0,4.2857142857,0,7.1428571429,100,0,0,88.571428571,38.571428571,D,2018,11
Johns Hopkins Hospital (MDJH),MDJH,TX1,2019-01-06 18:00:00,LU,0,0,0,18.75,34.375,25,0,0,40.625,15.625,43.75,28.125,25,40.625,6.25,0,0,50,50,0,12.5,0,15.625,93.75,0,6.25,71.875,21.875,D,2018,11
University of Maryland Medical System (MDUM),MDUM,TX1,2019-01-06 18:00:00,LU,0,0,0,0,0,50,0,0,30,15,55,10,25,50,15,0,0,35,65,0,45,0,0,95,0,5,55,50,D,2018,11
Newark Beth Israel Medical Center (NJBI),NJBI,TX1,2019-01-06 18:00:00,LU,0,0,0,10,10,30,0,0,30,0,70,20,20,20,40,0,0,40,60,0,0,0,40,100,0,0,60,50,D,2018,11
UPMC Children's Hospital of Pittsburgh (PACH),PACH,TX1,2019-01-06 18:00:00,LU,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,100,0,0,100,0,0,0,0,D,2018,11
Children's Hospital of Philadelphia (PACP),PACP,TX1,2019-01-06 18:00:00,LU,0,100,0,0,0,0,0,0,66.666666667,0,33.333333333,100,0,0,0,0,0,0,100,0,33.333333333,0,33.333333333,100,0,0,33.333333333,0,D,2018,11
University of Pittsburgh Medical Center (PAPT),PAPT,TX1,2019-01-06 18:00:00,LU,0,0,0,15.189873418,15.189873418,26.582278481,0,7.5949367089,46.835443038,7.5949367089,37.974683544,26.582278481,36.708860759,22.784810127,13.924050633,0,0,45.569620253,54.430379747,0,15.189873418,0,16.455696203,97.46835443,0,2.5316455696,68.35443038,43.037974684,D,2018,11
Temple University Hospital (PATU),PATU,TX1,2019-01-06 18:00:00,LU,0,0,0,2.2900763359,3.8167938931,55.72519084,0,4.5801526718,48.091603053,15.267175573,32.061068702,9.1603053435,27.480916031,36.641221374,24.427480916,2.2900763359,0,29.770992366,70.229007634,0,6.8702290076,2.2900763359,19.083969466,97.709923664,0,2.2900763359,71.755725191,38.167938931,D,2018,11
Hospital of the University of Pennsylvania (PAUP),PAUP,TX1,2019-01-06 18:00:00,LU,0,0,0,4.1237113402,20.618556701,41.237113402,0,1.0309278351,36.082474227,17.525773196,45.360824742,20.618556701,35.051546392,25.773195876,18.556701031,0,0,37.113402062,62.886597938,0,16.494845361,0,17.525773196,97.93814433,0,2.0618556701,65.979381443,34.020618557,D,2018,11
Inova Fairfax Hospital (VAFH),VAFH,TX1,2019-01-06 18:00:00,LU,0,0,0,18.181818182,31.818181818,22.727272727,0,4.5454545455,45.454545455,4.5454545455,45.454545455,18.181818182,54.545454545,4.5454545455,22.727272727,0,0,40.909090909,59.090909091,0,22.727272727,0,40.909090909,95.454545455,0,4.5454545455,36.363636364,27.272727273,D,2018,11
University of Alabama Hospital (ALUA),ALUA,TX1,2019-01-06 18:00:00,LU,0,5.2631578947,0,15.789473684,5.2631578947,21.052631579,0,0,36.842105263,15.789473684,47.368421053,15.789473684,21.052631579,42.105263158,21.052631579,0,0,26.315789474,73.684210526,0,15.789473684,0,5.2631578947,100,0,0,78.947368421,52.631578947,D,2018,11
Florida Hospital Medical Center (FLFH),FLFH,TX1,2019-01-06 18:00:00,LU,0,0,0,9.0909090909,13.636363636,27.272727273,0,0,40.909090909,13.636363636,45.454545455,13.636363636,22.727272727,50,13.636363636,0,0,31.818181818,68.181818182,0,9.0909090909,0,31.818181818,100,0,0,59.090909091,50,D,2018,11
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2019-01-06 18:00:00,LU,0,0,0,6.25,12.5,25,0,6.25,37.5,6.25,50,25,31.25,37.5,6.25,0,0,43.75,56.25,0,6.25,0,0,100,0,0,93.75,56.25,D,2018,11
Mayo Clinic Florida (FLSL),FLSL,TX1,2019-01-06 18:00:00,LU,0,0,0,18.604651163,9.3023255814,27.906976744,0,2.3255813953,37.209302326,13.953488372,46.511627907,20.930232558,30.23255814,39.534883721,9.3023255814,0,0,37.209302326,62.790697674,0,13.953488372,0,4.6511627907,93.023255814,0,6.976744186,81.395348837,44.186046512,D,2018,11
Tampa General Hospital (FLTG),FLTG,TX1,2019-01-06 18:00:00,LU,0,0,0,4.7619047619,7.1428571429,38.095238095,0,0,33.333333333,14.285714286,52.380952381,23.80952381,42.857142857,28.571428571,4.7619047619,0,0,40.476190476,59.523809524,0,21.428571429,0,23.80952381,100,0,0,54.761904762,50,D,2018,11
UF Health Shands Hospital (FLUF),FLUF,TX1,2019-01-06 18:00:00,LU,1.5384615385,9.2307692308,0,7.6923076923,10.769230769,36.923076923,0,4.6153846154,47.692307692,7.6923076923,40,29.230769231,29.230769231,38.461538462,3.0769230769,0,0,47.692307692,52.307692308,0,20,0,9.2307692308,100,0,0,70.769230769,33.846153846,D,2018,11
Emory University Hospital (GAEM),GAEM,TX1,2019-01-06 18:00:00,LU,0,0,0,14.285714286,7.1428571429,7.1428571429,0,7.1428571429,42.857142857,7.1428571429,42.857142857,14.285714286,35.714285714,21.428571429,28.571428571,0,0,42.857142857,57.142857143,0,0,0,7.1428571429,92.857142857,0,7.1428571429,92.857142857,71.428571429,D,2018,11
Ochsner Foundation Hospital (LAOF),LAOF,TX1,2019-01-06 18:00:00,LU,0,0,0,22.727272727,13.636363636,4.5454545455,0,0,40.909090909,4.5454545455,54.545454545,36.363636364,27.272727273,22.727272727,13.636363636,0,0,45.454545455,54.545454545,0,0,0,4.5454545455,90.909090909,0,9.0909090909,95.454545455,59.090909091,D,2018,11
Integris Baptist Medical Center (OKBC),OKBC,TX1,2019-01-06 18:00:00,LU,0,0,0,3.5714285714,3.5714285714,50,0,3.5714285714,39.285714286,0,57.142857143,10.714285714,42.857142857,35.714285714,10.714285714,0,0,25,75,0,10.714285714,0,7.1428571429,100,0,0,82.142857143,42.857142857,D,2018,11
"University Hospital, University of Texas Health Science Center (TXBC)",TXBC,TX1,2019-01-06 18:00:00,LU,0,0,0,0,5,25,0,0,35,20,45,5,20,70,5,0,0,55,45,0,5,0,10,95,0,5,85,70,D,2018,11
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2019-01-06 18:00:00,LU,0,0,0,0,0,71.428571429,0,14.285714286,14.285714286,0,71.428571429,0,42.857142857,42.857142857,14.285714286,0,0,28.571428571,71.428571429,0,14.285714286,0,14.285714286,100,0,0,71.428571429,28.571428571,D,2018,11
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2019-01-06 18:00:00,LU,0,0,0,23.076923077,12.820512821,20.512820513,0,10.256410256,28.205128205,10.256410256,51.282051282,33.333333333,30.769230769,23.076923077,12.820512821,0,0,33.333333333,66.666666667,0,10.256410256,0,5.1282051282,94.871794872,0,5.1282051282,84.615384615,43.58974359,D,2018,11
Houston Methodist Hospital (TXMH),TXMH,TX1,2019-01-06 18:00:00,LU,0,0,0,4.1095890411,9.5890410959,42.465753425,0,2.7397260274,45.205479452,6.8493150685,45.205479452,10.95890411,34.246575342,35.616438356,19.178082192,0,0,43.835616438,56.164383562,0,1.3698630137,0,12.328767123,100,0,0,86.301369863,43.835616438,D,2018,11
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2019-01-06 18:00:00,LU,0,1.1494252874,0,8.0459770115,16.091954023,28.735632184,0,4.5977011494,36.781609195,6.8965517241,51.724137931,18.390804598,34.482758621,43.67816092,3.4482758621,0,0,39.08045977,60.91954023,0,8.0459770115,0,3.4482758621,100,0,0,88.505747126,45.977011494,D,2018,11
Texas Children's Hospital (TXTC),TXTC,TX1,2019-01-06 18:00:00,LU,35.714285714,50,14.285714286,0,0,0,0,0,28.571428571,14.285714286,57.142857143,85.714285714,0,0,0,14.285714286,0,64.285714286,35.714285714,0,14.285714286,14.285714286,0,100,0,0,71.428571429,0,D,2018,11
Baylor University Medical Center (TXTX),TXTX,TX1,2019-01-06 18:00:00,LU,0,2.1276595745,0,4.2553191489,12.765957447,34.042553191,0,2.1276595745,44.680851064,8.5106382979,44.680851064,12.765957447,36.170212766,42.553191489,8.5106382979,0,0,36.170212766,63.829787234,0,4.2553191489,0,4.2553191489,97.872340426,0,2.1276595745,91.489361702,46.808510638,D,2018,11
St. Joseph's Hospital and Medical Center (AZSJ),AZSJ,TX1,2019-01-06 18:00:00,LU,0,1.1111111111,0,5.5555555556,5.5555555556,57.777777778,0,4.4444444444,46.666666667,7.7777777778,41.111111111,13.333333333,41.111111111,34.444444444,11.111111111,0,0,43.333333333,56.666666667,0,11.111111111,0,4.4444444444,93.333333333,0,6.6666666667,84.444444444,30,D,2018,11
Banner University Medical Center-Tucson (AZUA),AZUA,TX1,2019-01-06 18:00:00,LU,0,0,0,20.588235294,14.705882353,20.588235294,0,0,29.411764706,8.8235294118,61.764705882,26.470588235,23.529411765,23.529411765,26.470588235,0,0,44.117647059,55.882352941,0,8.8235294118,0,11.764705882,91.176470588,0,8.8235294118,79.411764706,44.117647059,D,2018,11
Cedars-Sinai Medical Center (CACS),CACS,TX1,2019-01-06 18:00:00,LU,0,0,0,0,0,81.25,0,6.25,50,0,43.75,18.75,56.25,18.75,6.25,0,0,50,50,0,0,0,6.25,93.75,0,6.25,93.75,18.75,D,2018,11
Lucile Salter Packard Children's Hospital at Stanford (CAPC),CAPC,TX1,2019-01-06 18:00:00,LU,50,50,0,0,0,0,0,0,50,0,50,100,0,0,0,0,0,50,50,0,0,0,50,100,0,0,50,0,D,2018,11
University of California San Diego Medical Center (CASD),CASD,TX1,2019-01-06 18:00:00,LU,0,0,0,16,36,20,0,4,28,12,56,20,52,20,8,0,0,36,64,0,4,0,4,100,0,0,92,28,D,2018,11
University of California San Francisco Medical Center (CASF),CASF,TX1,2019-01-06 18:00:00,LU,0,4,0,2,8,52,0,4,36,12,48,8,26,62,4,0,0,38,62,0,46,0,8,90,0,10,46,34,D,2018,11
Stanford Health Care (CASU),CASU,TX1,2019-01-06 18:00:00,LU,0,0,0,18.867924528,26.41509434,20.754716981,0,5.6603773585,39.622641509,13.20754717,41.509433962,24.528301887,32.075471698,37.735849057,5.6603773585,0,0,45.283018868,54.716981132,0,13.20754717,0,11.320754717,88.679245283,0,11.320754717,75.471698113,33.962264151,D,2018,11
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2019-01-06 18:00:00,LU,0,0,0,14.473684211,14.473684211,32.894736842,0,9.2105263158,32.894736842,13.157894737,44.736842105,26.315789474,32.894736842,34.210526316,6.5789473684,0,0,36.842105263,63.157894737,0,13.157894737,0,10.526315789,89.473684211,0,10.526315789,76.315789474,38.157894737,D,2018,11
Keck Hospital of USC (CAUH),CAUH,TX1,2019-01-06 18:00:00,LU,0,0,0,20,6.6666666667,20,0,0,46.666666667,6.6666666667,46.666666667,33.333333333,33.333333333,26.666666667,6.6666666667,0,0,33.333333333,66.666666667,0,6.6666666667,0,13.333333333,100,0,0,80,53.333333333,D,2018,11
University of Utah Medical Center (UTMC),UTMC,TX1,2019-01-06 18:00:00,LU,0,0,0,4.7619047619,14.285714286,28.571428571,0,4.7619047619,52.380952381,4.7619047619,38.095238095,19.047619048,52.380952381,28.571428571,0,0,0,33.333333333,66.666666667,0,0,0,9.5238095238,90.476190476,0,9.5238095238,90.476190476,52.380952381,D,2018,11
University of Washington Medical Center (WAUW),WAUW,TX1,2019-01-06 18:00:00,LU,0,0,0,13.636363636,11.363636364,27.272727273,0,0,47.727272727,11.363636364,40.909090909,25,36.363636364,38.636363636,0,0,0,47.727272727,52.272727273,0,4.5454545455,0,6.8181818182,100,0,0,88.636363636,47.727272727,D,2018,11
Advocate Christ Medical Center (ILCH),ILCH,TX1,2019-01-06 18:00:00,LU,0,0,0,0,0,14.285714286,0,0,42.857142857,14.285714286,42.857142857,0,71.428571429,28.571428571,0,0,0,42.857142857,57.142857143,0,14.285714286,0,0,100,0,0,85.714285714,85.714285714,D,2018,11
Loyola University Medical Center (ILLU),ILLU,TX1,2019-01-06 18:00:00,LU,0,0,0,16.216216216,13.513513514,48.648648649,0,2.7027027027,35.135135135,8.1081081081,54.054054054,13.513513514,51.351351351,29.72972973,5.4054054054,0,0,35.135135135,64.864864865,0,21.621621622,0,5.4054054054,100,0,0,72.972972973,21.621621622,D,2018,11
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2019-01-06 18:00:00,LU,0,0,0,5.2631578947,26.315789474,31.578947368,0,0,31.578947368,0,68.421052632,10.526315789,63.157894737,21.052631579,5.2631578947,0,0,68.421052632,31.578947368,0,10.526315789,0,5.2631578947,100,0,0,84.210526316,36.842105263,D,2018,11
University of Chicago Medical Center (ILUC),ILUC,TX1,2019-01-06 18:00:00,LU,0,0,0,8,16,36,0,4,44,8,44,20,28,44,8,0,0,32,68,0,20,0,4,96,0,4,76,40,D,2018,11
Saint Marys Hospital (Mayo Clinic) (MNSM),MNSM,TX1,2019-01-06 18:00:00,LU,0,0,0,0,25,0,0,16.666666667,41.666666667,8.3333333333,33.333333333,16.666666667,25,41.666666667,16.666666667,0,0,25,75,0,8.3333333333,0,50,100,0,0,41.666666667,75,D,2018,11
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2019-01-06 18:00:00,LU,0,0,0,12.765957447,10.638297872,14.893617021,0,8.5106382979,48.936170213,12.765957447,29.787234043,17.021276596,25.531914894,55.319148936,2.1276595745,0,0,48.936170213,51.063829787,0,12.765957447,0,8.5106382979,97.872340426,0,2.1276595745,78.723404255,61.70212766,D,2018,11
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2019-01-06 18:00:00,LU,0,0,0,37.5,12.5,25,0,0,50,12.5,37.5,25,62.5,0,12.5,0,0,50,50,0,12.5,0,50,100,0,0,37.5,25,D,2018,11
