ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_ACT_C1M,GSR_AD_ACT_C1Y,GSR_AD_ACT_C3Y,GSR_AD_ADJ_C1M,GSR_AD_ADJ_C1Y,GSR_AD_ADJ_C3Y,GSR_AD_EXP_C1M,GSR_AD_EXP_C1Y,GSR_AD_EXP_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_ACT_C1M,GSR_P0_ACT_C1Y,GSR_P0_ADJ_C1M,GSR_P0_ADJ_C1Y,GSR_P0_ADJ_C3Y,GSR_P0_EXP_C1M,GSR_P0_EXP_C1Y,GSR_P0_EXP_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
Johns Hopkins Hospital (MDJH) , MDJH , TX1 , 2014/03/20 , Heart , 1 , 2 , 14 ,96.43,92.86, 57.58 , 96.27 , 91.24 , 81.91 , 1.06 , 2.31 , 4.67 , 28 , 28 , 33 , 0 , 3 , 4 , 100.00 , 70.00 , 97.62 , 92.19 , 83.83 , 0.24 , 0.60 , 3.00 , 10 , 10 ,2014,1
University of Maryland Medical System (MDUM) , MDUM , TX1 , 2014/03/20 , Heart , 0 , 1 , 12 ,100,96.15, 71.43 , 95.71 , 90.12 , 77.28 , 1.16 , 2.54 , 9.67 , 26 , 26 , 42 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Children's Hospital of Michigan (MICH) , MICH , TX1 , 2014/03/20 , Heart , 0 , 1 , 0 ,100,0, 100.00 , 89.62 , 76.60 , 77.81 , 0.11 , 0.18 , 0.25 , 1 , 1 , 1 , 0 , 1 , 4 , 100.00 , 80.00 , 95.11 , 84.69 , 79.83 , 0.25 , 0.87 , 4.11 , 5 , 5 ,2014,1
Henry Ford Hospital (MIHF) , MIHF , TX1 , 2014/03/20 , Heart , 1 , 1 , 5 ,95.24,95.24, 79.17 , 95.90 , 90.35 , 77.64 , 0.86 , 1.98 , 5.30 , 21 , 21 , 24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Spectrum Health (MISH) , MISH , TX1 , 2014/03/20 , Heart , 2 , 3 ,0,91.67,87.5,0, 94.50 , 87.44 ,0, 1.31 , 2.91 ,0, 24 , 24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
University of Michigan Medical Center (MIUM) , MIUM , TX1 , 2014/03/20 , Heart , 0 , 5 , 10 ,100,93.42, 87.18 , 96.39 , 91.53 , 83.59 , 2.82 , 6.27 , 13.13 , 76 , 76 , 78 , 1 , 1 , 1 , 92.31 , 92.31 , 97.41 , 91.42 , 84.07 , 0.33 , 0.99 , 2.87 , 13 , 13 ,2014,1
Abbott Northwestern Hospital (MNAN) , MNAN , TX1 , 2014/03/20 , Heart , 3 , 3 , 2 ,92.11,92.11, 81.82 , 95.83 , 90.73 , 86.39 , 1.65 , 3.82 , 1.26 , 38 , 38 , 11 , 0 , 0 ,0, 100.00 , 100.00 , 99.35 , 97.78 ,0, 0.01 , 0.02 ,0, 1 , 1 ,2014,1
Saint Marys Hospital (Mayo Clinic) (MNSM) , MNSM , TX1 , 2014/03/20 , Heart , 2 , 2 , 5 ,96.36,96.36, 89.13 , 93.87 , 87.18 , 85.51 , 3.97 , 7.49 , 6.69 , 55 , 55 , 46 , 0 , 0 , 2 , 100.00 , 100.00 , 94.21 , 81.93 , 76.30 , 0.54 , 1.74 , 1.19 , 9 , 9 ,2014,1
"University of Minnesota Medical Center, Fairview (MNUM) ", MNUM , TX1 , 2014/03/20 , Heart , 2 , 5 , 9 ,95.35,88.37, 85.48 , 96.37 , 91.52 , 79.90 , 1.42 , 3.05 , 13.71 , 43 , 43 , 62 , 3 , 3 , 2 , 85.71 , 85.71 , 97.29 , 91.18 , 84.49 , 0.50 , 1.35 , 0.80 , 21 , 21 ,2014,1
Barnes-Jewish Hospital (MOBH) , MOBH , TX1 , 2014/03/20 , Heart , 5 , 8 , 12 ,93.9,89.69, 79.66 , 96.04 , 90.75 , 84.79 , 3.27 , 7.19 , 8.39 , 82 , 82 , 59 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Cardinal Glennon Children's Hospital (MOCG) , MOCG , TX1 , 2014/03/20 , Heart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1 , 2 , 0 , 83.33 , 66.67 , 92.92 , 80.43 , 80.82 , 0.43 , 0.72 , 0.64 , 6 , 6 ,2014,1
St. Louis Children's Hospital (MOCH) , MOCH , TX1 , 2014/03/20 , Heart , 0 , 0 , 2 ,100,100, 60.00 , 95.07 , 88.49 , 84.26 , 0.15 , 0.37 , 0.53 , 3 , 3 , 5 , 1 , 4 , 14 , 97.73 , 90.52 , 97.70 , 92.40 , 84.02 , 1.03 , 3.22 , 9.00 , 44 , 44 ,2014,1
St Luke's Hospital of Kansas City (MOLH) , MOLH , TX1 , 2014/03/20 , Heart , 3 , 5 , 11 ,97.32,95.31, 87.64 , 97.27 , 93.55 , 84.99 , 3.02 , 6.86 , 13.30 , 112 , 112 , 89 , 0 , 0 ,0, 100.00 , 100.00 , 99.30 , 97.62 ,0, 0.01 , 0.02 ,0, 1 , 1 ,2014,1
University of Mississippi Medical Center (MSUM) , MSUM , TX1 , 2014/03/20 , Heart , 3 , 3 , 5 ,87.5,87.5, 78.26 , 95.28 , 89.27 , 82.82 , 0.93 , 1.98 , 3.66 , 24 , 24 , 23 , 0 , 1 ,0, 100.00 , 75.00 , 98.91 , 96.30 ,0, 0.04 , 0.15 ,0, 4 , 4 ,2014,1
Wake Forest Baptist Medical Center (NCBG) , NCBG , TX1 , 2014/03/20 , Heart , 0 , 1 , 2 ,100,96.3, 88.89 , 96.95 , 92.76 , 84.55 , 0.84 , 1.86 , 3.03 , 27 , 27 , 18 ,0,0, 0 ,0,0,0,0, 88.68 ,0,0, 0.12 ,0,0,2014,1
Carolinas Medical Center (NCCM) , NCCM , TX1 , 2014/03/20 , Heart , 2 , 2 , 2 ,95,95, 95.45 , 97.16 , 93.31 , 84.34 , 1.14 , 2.61 , 7.29 , 40 , 40 , 44 , 1 , 1 , 1 , 87.50 , 87.50 , 97.03 , 90.62 , 78.58 , 0.15 , 0.38 , 1.17 , 8 , 8 ,2014,1
Duke University Hospital (NCDU) , NCDU , TX1 , 2014/03/20 , Heart , 3 , 8 , 29 ,97.64,93.25, 75.63 , 95.60 , 89.82 , 79.11 , 5.74 , 12.96 , 25.67 , 127 , 127 , 119 , 0 , 2 , 1 , 100.00 , 88.67 , 98.14 , 93.76 , 73.36 , 0.38 , 1.19 , 2.20 , 20 , 20 ,2014,1
University of North Carolina Hospitals (NCMH) , NCMH , TX1 , 2014/03/20 , Heart , 0 , 3 , 10 ,100,89.7, 71.43 , 96.85 , 92.54 , 82.86 , 1.03 , 2.37 , 4.56 , 32 , 32 , 35 , 0 , 0 , 0 , 100.00 , 100.00 , 97.78 , 92.65 , 83.81 , 0.09 , 0.31 , 0.18 , 4 , 4 ,2014,1
The Nebraska Medical Center (NEUN) , NEUN , TX1 , 2014/03/20 , Heart , 2 , 2 , 6 ,95.35,95.35, 81.82 , 96.26 , 91.77 , 80.59 , 1.69 , 3.34 , 6.43 , 43 , 43 , 33 , 0 , 0 , 0 , 100.00 , 100.00 , 99.15 , 97.09 , 82.27 , 0.01 , 0.03 , 0.81 , 1 , 1 ,2014,1
Newark Beth Israel Medical Center (NJBI) , NJBI , TX1 , 2014/03/20 , Heart , 4 , 8 , 16 ,97.33,94.08, 83.16 , 95.18 , 88.90 , 83.23 , 7.46 , 16.44 , 15.68 , 150 , 150 , 95 ,0,0, 0 ,0,0,0,0, 67.72 ,0,0, 0.90 ,0,0,2014,1
Robert Wood Johnson University Hospital (NJRW) , NJRW , TX1 , 2014/03/20 , Heart , 0 , 1 , 3 ,100,95.83, 90.91 , 95.99 , 90.57 , 77.76 , 0.98 , 2.27 , 8.39 , 24 , 24 , 33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Albany Medical Center Hospital (NYAM) , NYAM , TX1 , 2014/03/20 , Heart ,0,0, 0 ,0,0, 100.00 ,0,0, 86.36 ,0,0, 0.15 ,0,0, 1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP) , NYCP , TX1 , 2014/03/20 , Heart , 7 , 14 , 29 ,95.51,90.67, 80.92 , 95.71 , 89.99 , 79.86 , 6.76 , 14.98 , 31.28 , 156 , 156 , 152 , 0 , 1 , 8 , 100.00 , 97.96 , 97.65 , 92.24 , 83.69 , 1.18 , 3.78 , 8.17 , 49 , 49 ,2014,1
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL) ", NYFL , TX1 , 2014/03/20 , Heart , 1 , 2 , 7 ,95.83,91.67, 79.41 , 96.23 , 91.53 , 84.30 , 0.96 , 2.13 , 5.15 , 24 , 24 , 34 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Montefiore Medical Center (NYMA) , NYMA , TX1 , 2014/03/20 , Heart , 1 , 2 , 2 ,98,96, 91.67 , 95.24 , 88.91 , 82.96 , 2.44 , 5.59 , 4.40 , 50 , 50 , 24 , 0 , 2 , 0 , 100.00 , 86.88 , 94.66 , 88.07 , 83.12 , 1.21 , 2.94 , 1.48 , 17 , 17 ,2014,1
Mount Sinai Medical Center (NYMS) , NYMS , TX1 , 2014/03/20 , Heart , 5 , 9 , 9 ,91.53,84.43, 75.68 , 94.34 , 88.17 , 79.23 , 3.61 , 6.45 , 7.20 , 59 , 59 , 37 , 0 , 0 , 4 , 100.00 , 100.00 , 98.49 , 94.88 , 82.51 , 0.14 , 0.43 , 1.40 , 9 , 9 ,2014,1
Westchester Medical Center (NYWC) , NYWC , TX1 , 2014/03/20 , Heart , 2 , 4 , 5 ,95.12,89.49, 80.77 , 96.64 , 92.11 , 82.82 , 1.39 , 3.08 , 4.69 , 41 , 41 , 26 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
The Cleveland Clinic Foundation (OHCC) , OHCC , TX1 , 2014/03/20 , Heart , 3 , 8 , 13 ,97.14,92.18, 90.00 , 95.94 , 90.49 , 83.66 , 4.27 , 9.75 , 22.63 , 105 , 105 , 130 , 1 , 1 , 3 , 83.33 , 83.33 , 97.92 , 93.05 , 86.12 , 0.12 , 0.31 , 2.06 , 6 , 6 ,2014,1
Nationwide Children's Hospital (OHCH) , OHCH , TX1 , 2014/03/20 , Heart , 1 , 1 ,0,50,50,0, 93.57 , 85.08 ,0, 0.09 , 0.17 ,0, 2 , 2 ,0, 2 , 2 , 3 , 80.00 , 80.00 , 97.79 , 92.71 , 77.27 , 0.18 , 0.48 , 1.86 , 10 , 10 ,2014,1
Children's Hospital Medical Center (OHCM) , OHCM , TX1 , 2014/03/20 , Heart ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0 , 1 , 0 , 100.00 , 95.65 , 97.18 , 90.99 , 85.08 , 0.67 , 1.76 , 1.30 , 23 , 23 ,2014,1
Ohio State University Medical Center (OHOU) , OHOU , TX1 , 2014/03/20 , Heart , 0 , 4 , 10 ,100,87.1, 69.70 , 96.75 , 92.29 , 83.22 , 1.03 , 2.35 , 5.17 , 31 , 31 , 33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
University of Cincinnati  Medical Center (OHUC) , OHUC , TX1 , 2014/03/20 , Heart ,0,0, 0 ,0,0, 100.00 ,0,0, 82.63 ,0,0, 0.19 ,0,0, 1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
University Hospitals of Cleveland (OHUH) , OHUH , TX1 , 2014/03/20 , Heart , 0 , 2 , 1 ,100,50, 85.71 , 96.20 , 91.06 , 84.35 , 0.16 , 0.29 , 1.06 , 4 , 4 , 7 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Integris Baptist Medical Center (OKBC) , OKBC , TX1 , 2014/03/20 , Heart , 1 , 3 , 9 ,97.14,91.43, 68.97 , 97.10 , 93.13 , 84.83 , 1.01 , 2.09 , 4.31 , 35 , 35 , 29 , 0 , 0 , 1 , 100.00 , 100.00 , 98.98 , 96.51 , 87.40 , 0.01 , 0.02 , 0.21 , 1 , 1 ,2014,1
Providence Portland Medical Center (ORPM) , ORPM , TX1 , 2014/03/20 , Heart , 0 , 1 , 0 ,100,0, 100.00 , 84.21 , 65.83 , 87.81 , 0.17 , 0.40 , 0.78 , 1 , 1 , 6 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Oregon Health & Science University (ORUO) , ORUO , TX1 , 2014/03/20 , Heart , 2 , 2 , 6 ,95.12,95.12, 86.05 , 96.86 , 92.59 , 83.31 , 1.21 , 2.81 , 7.39 , 41 , 41 , 43 , 0 , 0 , 0 , 100.00 , 100.00 , 99.50 , 98.27 , 88.86 , 0.01 , 0.02 , 0.12 , 1 , 1 ,2014,1
Allegheny General Hospital (PAAG) , PAAG , TX1 , 2014/03/20 , Heart , 2 , 7 , 4 ,96.55,86.93, 88.57 , 92.31 , 83.98 , 82.62 , 5.08 , 11.26 , 6.57 , 58 , 58 , 35 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Children's Hospital of Pittsburgh of UPMC (PACH) , PACH , TX1 , 2014/03/20 , Heart , 0 , 0 , 0 ,100,100, 100.00 , 89.87 , 77.12 , 74.19 , 0.21 , 0.46 , 0.30 , 2 , 2 , 1 , 0 , 0 , 3 , 100.00 , 100.00 , 97.99 , 93.26 , 82.62 , 0.43 , 1.32 , 5.38 , 21 , 21 ,2014,1
Children's Hospital of Philadelphia (PACP) , PACP , TX1 , 2014/03/20 , Heart ,0,0, 0 ,0,0, 100.00 ,0,0, 88.53 ,0,0, 0.12 ,0,0, 1 , 0 , 0 , 7 , 100.00 , 100.00 , 97.98 , 93.29 , 83.40 , 0.51 , 1.62 , 3.64 , 25 , 25 ,2014,1
Penn State Milton S Hershey Medical Center (PAHE) , PAHE , TX1 , 2014/03/20 , Heart , 0 , 4 , 10 ,100,85.22, 70.59 , 95.80 , 90.18 , 82.77 , 1.30 , 2.74 , 5.59 , 30 , 30 , 34 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Hahnemann University Hospital (PAHM) , PAHM , TX1 , 2014/03/20 , Heart , 2 , 2 , 2 ,90,90, 91.67 , 96.48 , 91.83 , 79.45 , 0.52 , 1.18 , 5.06 , 20 , 20 , 24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
University of Pittsburgh Medical Center (PAPT) , PAPT , TX1 , 2014/03/20 , Heart , 9 , 13 , 21 ,87.14,80.98, 84.56 , 93.12 , 85.19 , 81.22 , 4.60 , 9.46 , 26.03 , 70 , 70 , 136 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Thomas Jefferson University Hospital (PATJ) , PATJ , TX1 , 2014/03/20 , Heart , 2 , 4 , 6 ,91.3,82.13, 83.33 , 96.67 , 92.19 , 78.26 , 0.76 , 1.75 , 8.09 , 23 , 23 , 36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Temple University Hospital (PATU) , PATU , TX1 , 2014/03/20 , Heart , 3 , 4 , 2 ,75,66.67, 83.33 , 93.69 , 85.50 , 79.78 , 0.68 , 1.25 , 2.72 , 12 , 12 , 12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Hospital of the University of Pennsylvania (PAUP) , PAUP , TX1 , 2014/03/20 , Heart , 9 , 12 , 26 ,92.11,89.18, 77.39 , 95.12 , 89.06 , 82.61 , 5.20 , 11.47 , 18.91 , 114 , 114 , 115 , 0 , 0 ,0, 100.00 , 100.00 , 99.16 , 97.14 ,0, 0.01 , 0.03 ,0, 1 , 1 ,2014,1
Cardiovascular Center of Puerto Rico and the Caribbean (PRCC) , PRCC , TX1 , 2014/03/20 , Heart , 2 , 3 , 3 ,85.71,76.19, 83.33 , 97.04 , 92.98 , 89.23 , 0.41 , 0.88 , 1.70 , 14 , 14 , 18 , 0 , 0 , 0 , 100.00 , 100.00 , 97.08 , 90.39 , 90.14 , 0.06 , 0.21 , 0.10 , 2 , 2 ,2014,1
Medical University of South Carolina (SCMU) , SCMU , TX1 , 2014/03/20 , Heart , 0 , 1 , 6 ,100,97.06, 81.82 , 96.59 , 91.97 , 82.80 , 1.19 , 2.76 , 5.73 , 34 , 34 , 33 , 0 , 2 , 2 , 100.00 , 83.33 , 97.93 , 93.06 , 81.32 , 0.25 , 0.70 , 1.78 , 12 , 12 ,2014,1
Baptist Memorial Hospital (TNBM) , TNBM , TX1 , 2014/03/20 , Heart , 2 , 6 , 8 ,93.55,78.63, 65.22 , 95.68 , 89.89 , 82.16 , 1.35 , 2.66 , 3.07 , 31 , 31 , 23 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Saint Thomas Hospital (TNST) , TNST , TX1 , 2014/03/20 , Heart , 2 , 3 , 11 ,85.71,78.57, 68.57 , 97.14 , 93.19 , 81.66 , 0.38 , 0.87 , 5.02 , 14 , 14 , 35 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Vanderbilt University Medical Center (TNVU) , TNVU , TX1 , 2014/03/20 , Heart , 1 , 3 , 3 ,98.48,94.62, 93.33 , 96.77 , 92.43 , 83.05 , 2.16 , 4.97 , 8.47 , 66 , 66 , 45 , 0 , 0 , 6 , 100.00 , 100.00 , 97.27 , 91.21 , 80.94 , 0.53 , 1.79 , 6.07 , 19 , 19 ,2014,1
Children's Medical Center of Dallas (TXCM) , TXCM , TX1 , 2014/03/20 , Heart ,0,0, 0 ,0,0, 100.00 ,0,0, 75.03 ,0,0, 0.58 ,0,0, 2 , 0 , 2 , 5 , 100.00 , 92.26 , 97.60 , 91.99 , 83.09 , 0.78 , 2.33 , 5.46 , 32 , 32 ,2014,1
Seton Medical Center (TXCT) , TXCT , TX1 , 2014/03/20 , Heart , 0 , 1 , 9 ,100,95, 65.38 , 96.88 , 92.63 , 78.76 , 0.80 , 1.82 , 5.13 , 25 , 25 , 26 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Medical City Dallas Hospital (TXHD) , TXHD , TX1 , 2014/03/20 , Heart , 0 , 1 , 5 ,100,97.37, 90.38 , 96.99 , 92.97 , 84.23 , 1.18 , 2.66 , 8.47 , 38 , 38 , 52 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
"Memorial Hermann Hospital, University of Texas at Houston (TXHH) ", TXHH , TX1 , 2014/03/20 , Heart , 1 , 1 ,0,90,90,0, 93.44 , 85.43 ,0, 0.60 , 0.96 ,0, 10 , 10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
St Luke's Medical Center (TXHI) , TXHI , TX1 , 2014/03/20 , Heart , 7 , 17 , 19 ,93.75,84.64, 78.41 , 93.36 , 85.40 , 78.87 , 7.24 , 14.68 , 16.90 , 112 , 112 , 88 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Methodist Specialty and Transplant Hospital (TXHS) , TXHS , TX1 , 2014/03/20 , Heart , 4 , 6 , 4 ,92.98,89.47, 88.57 , 96.75 , 92.42 , 80.35 , 1.82 , 3.99 , 7.34 , 57 , 57 , 35 , 0 , 0 , 1 , 100.00 , 100.00 , 98.90 , 96.24 , 86.55 , 0.01 , 0.04 , 0.33 , 1 , 1 ,2014,1
University of Texas Medical Branch at Galveston (TXJS) , TXJS , TX1 , 2014/03/20 , Heart , 1 , 3 , 3 ,94.12,82.35, 76.92 , 94.48 , 87.29 , 79.09 , 0.85 , 1.80 , 2.83 , 17 , 17 , 13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
The Methodist Hospital (TXMH) , TXMH , TX1 , 2014/03/20 , Heart , 9 , 12 , 4 ,85.94,80.45, 92.31 , 93.51 , 86.55 , 85.56 , 4.21 , 8.24 , 7.73 , 64 , 64 , 52 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Christus Santa Rosa Hospital Medical Center (TXRM) , TXRM , TX1 , 2014/03/20 , Heart , 0 , 0 , 2 ,100,100, 86.67 , 94.08 , 86.20 , 86.26 , 0.06 , 0.15 , 2.02 , 1 , 1 , 15 ,0,0, 1 ,0,0,0,0, 87.96 ,0,0, 0.04 ,0,0,2014,1
University Hospital - St. Paul (TXSP) , TXSP , TX1 , 2014/03/20 , Heart , 0 , 5 , 5 ,100,90.59, 84.85 , 94.79 , 88.22 , 84.10 , 3.10 , 6.40 , 5.43 , 56 , 56 , 33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Scott and White Memorial Hospital (TXSW) , TXSW , TX1 , 2014/03/20 , Heart , 1 , 4 , 0 ,95.83,83.33, 100.00 , 95.67 , 89.83 , 86.52 , 1.06 , 2.29 , 0.14 , 24 , 24 , 1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Texas Children's Hospital (TXTC) , TXTC , TX1 , 2014/03/20 , Heart , 0 , 1 , 1 ,100,80, 0.00 , 93.96 , 85.96 , 45.37 , 0.31 , 0.75 , 0.40 , 5 , 5 , 1 , 1 , 2 , 6 , 96.55 , 92.53 , 98.84 , 96.10 , 85.52 , 0.32 , 0.99 , 5.63 , 29 , 29 ,2014,1
Baylor University Medical Center (TXTX) , TXTX , TX1 , 2014/03/20 , Heart , 3 , 7 , 12 ,96.3,91.36, 80.00 , 95.51 , 89.54 , 81.75 , 3.69 , 8.08 , 10.56 , 81 , 81 , 60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Intermountain Medical Center (UTLD) , UTLD , TX1 , 2014/03/20 , Heart , 0 , 0 , 0 ,100,100, 100.00 , 97.10 , 93.12 , 83.54 , 0.95 , 2.18 , 6.57 , 32 , 32 , 36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
University of Utah Medical Center (UTMC) , UTMC , TX1 , 2014/03/20 , Heart , 1 , 3 , 6 ,97.22,91.07, 79.31 , 96.06 , 90.77 , 79.85 , 1.43 , 3.16 , 4.98 , 36 , 36 , 29 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Primary Children's Medical Center (UTPC) , UTPC , TX1 , 2014/03/20 , Heart ,0,0, 0 ,0,0, 100.00 ,0,0, 85.63 ,0,0, 0.16 ,0,0, 1 , 0 , 2 , 2 , 100.00 , 85.56 , 97.67 , 92.32 , 84.55 , 0.40 , 1.20 , 3.32 , 17 , 17 ,2014,1
Inova Fairfax Hospital (VAFH) , VAFH , TX1 , 2014/03/20 , Heart , 3 , 5 , 7 ,93.48,89.13, 78.13 , 94.25 , 87.49 , 84.31 , 2.40 , 5.31 , 4.74 , 46 , 46 , 32 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Medical College of Virginia Hospitals (VAMC) , VAMC , TX1 , 2014/03/20 , Heart , 2 , 4 , 13 ,95.65,91.02, 69.77 , 94.41 , 87.17 , 79.79 , 2.58 , 5.75 , 9.57 , 46 , 46 , 43 , 0 , 0 ,0, 100.00 , 100.00 , 98.66 , 95.44 ,0, 0.03 , 0.07 ,0, 2 , 2 ,2014,1
Hunter Holmes McGuire Veterans Administration Medical Center (VAMV) , VAMV , TX1 , 2014/03/20 , Heart , 0 , 1 , 5 ,100,93.33, 64.29 , 96.12 , 90.91 , 79.92 , 0.60 , 1.34 , 2.29 , 15 , 15 , 14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Sentara Norfolk General Hospital (VANG) , VANG , TX1 , 2014/03/20 , Heart , 1 , 2 , 3 ,96.55,93.1, 90.32 , 95.37 , 89.51 , 84.97 , 1.42 , 3.21 , 4.67 , 29 , 29 , 31 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
University of Virginia Health Sciences Center (VAUV) , VAUV , TX1 , 2014/03/20 , Heart , 4 , 5 , 5 ,89.47,86.39, 82.14 , 96.33 , 91.37 , 83.75 , 1.38 , 3.06 , 3.98 , 38 , 38 , 28 , 0 , 0 , 3 , 100.00 , 100.00 , 98.31 , 94.27 , 86.47 , 0.03 , 0.12 , 0.82 , 2 , 2 ,2014,1
Seattle Children's Hospital (WACH) , WACH , TX1 , 2014/03/20 , Heart , 0 , 0 ,0,100,100,0, 93.73 , 85.42 ,0, 0.06 , 0.16 ,0, 1 , 1 ,0, 1 , 2 , 3 , 96.88 , 93.75 , 97.27 , 91.00 , 82.96 , 0.82 , 2.41 , 5.86 , 32 , 32 ,2014,1
Sacred Heart Medical Center (WASH) , WASH , TX1 , 2014/03/20 , Heart , 1 , 2 , 1 ,95.45,90.91, 96.30 , 95.68 , 89.84 , 77.93 , 0.93 , 2.08 , 6.59 , 22 , 22 , 27 , 0 , 0 ,0, 100.00 , 100.00 , 99.12 , 97.01 ,0, 0.01 , 0.03 ,0, 1 , 1 ,2014,1
University of Washington Medical Center (WAUW) , WAUW , TX1 , 2014/03/20 , Heart , 8 , 8 , 4 ,85.71,85.71, 92.73 , 96.22 , 91.12 , 80.45 , 1.89 , 4.23 , 11.15 , 56 , 56 , 55 , 0 , 0 ,0, 100.00 , 100.00 , 99.61 , 98.67 ,0, 0.00 , 0.01 ,0, 1 , 1 ,2014,1
Children's Hospital of Wisconsin (WICH) , WICH , TX1 , 2014/03/20 , Heart , 0 , 1 , 3 ,100,83.33, 0.00 , 96.52 , 91.78 , 68.86 , 0.21 , 0.43 , 0.48 , 6 , 6 , 3 , 0 , 5 , 4 , 100.00 , 84.18 , 97.64 , 92.10 , 82.56 , 0.84 , 2.64 , 4.81 , 35 , 35 ,2014,1
Froedtert Memorial Lutheran Hospital (WISE) , WISE , TX1 , 2014/03/20 , Heart , 0 , 0 , 1 ,100,100, 66.67 , 97.24 , 93.42 , 81.46 , 0.06 , 0.14 , 0.35 , 2 , 2 , 3 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Aurora St. Luke's Medical Center (WISL) , WISL , TX1 , 2014/03/20 , Heart , 3 , 8 , 11 ,96.91,91.29, 77.08 , 95.49 , 89.51 , 79.89 , 4.47 , 10.31 , 8.76 , 97 , 97 , 48 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
University of Wisconsin Hospital and Clinics (WIUW) , WIUW , TX1 , 2014/03/20 , Heart , 0 , 3 , 5 ,100,90.96, 88.37 , 96.26 , 91.21 , 83.36 , 1.42 , 3.11 , 6.59 , 37 , 37 , 43 ,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
Children's of Alabama (ALCH),ALCH,TX1,2017-07-05 19:00:00,HR,0,0,0,100,100,0,96.8454150190662,92.3321294687388,0,0.0320541383082013,0.0797780067985676,0,1,1,0,0,3,0,100,81.25,96.868773242173,91.5407519304832,87.9871096087549,0.517053292400658,1.08650833002115,1.02383891166459,16,16,2017,7
University of Alabama Hospital (ALUA),ALUA,TX1,2017-07-05 19:00:00,HR,3,3,5,93.1818181818182,93.1818181818182,90.1960784313725,96.3693663445794,91.2556599299042,84.9325692677866,1.58749446186692,3.56490508242491,7.94923541669979,44,44,51,0,0,1,0,0,0,0,87.9871096087549,0,0,1.23604078764891,0,0,2017,7
Baptist Medical Center (ARBH),ARBH,TX1,2017-07-05 19:00:00,HR,1,1,4,96.4285714285714,96.4285714285714,86.6666666666667,96.5090753247873,91.6203758392685,84.3553459067696,0.985528419914824,2.31905502124855,4.78401926884957,28,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7
