,ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,RCC_A10_C,RCC_A17_C,RCC_A2_C,RCC_A34_C,RCC_A49_C,RCC_A64_C,RCC_BAB_C,RCC_BA_C,RCC_BB_C,RCC_BO_C,RCC_BMI20_C,RCC_BMI25_C,RCC_BMI30_C,RCC_BMINR_C,RCC_BU_C,RCC_GF_C,RCC_GM_C,RCC_GU_C,RCC_ICU_C,RCC_HOSPNR_C,RCC_HOSP_C,RCC_PTXN_C,RCC_PTXU_C,RCC_PTXY_C,RCC_NOTHOSP_C,RCC_TST1_C,RCC_TST1_R,RCC_TST1A_C,RCC_TST1A_R,RCC_TST1B_C,RCC_TST2_C,RCC_TST2_R,RCC_TST2A_C,RCC_TST2A_R,RCC_TST2B_C,RCC_TST2B_R,RCC_TST3_C,RCC_TST3_R,RCC_ME11_C,RCC_ME11_R,RCC_ME15_C,RCC_ME15_R,RCC_ME21_C,RCC_ME21_R,RCC_ME31_C,RCC_ME31_R,RCC_ME6_C,RCC_ME6_R,RCC_PE6_C,RCC_PE6_R,RCC_PE11_C,RCC_PE11_R,RCC_PE15_C,RCC_PE15_R,RCC_PE21_C,RCC_PE21_R,RCC_PE31_C,RCC_PE31_R,RCC_TINA_C,RCC_TINA_R,RCC_N_C,D_OR_L,YEAR,MONTH,RCC_A65P_C,RCC_AU_C,RCC_BMI31P_C, RCC_TST1B_R
103,, PAVA , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 0.0 , 6.4 , 83.0 , 8.5 , 40.4 , 23.4 , 27.7 , 4.3 , 34.0 , 40.4 , 0.0 , 0.0 , 2.1 , 97.9 , 0.0 , 4.3 , 0.0 , 29.8 , 95.7 , 0.0 , 4.3 , 66.0 , 0.0 , 0.0 , 2.1 , 6.0 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 19.1 , 11.3 , 10.6 , 18.1 , 27.7 , 23.1 , 29.8 , 21.0 , 10.6 , 13.8 , 0.0 , 1.9 , 0.0 , 0.8 , 0.0 , 0.4 , 0.0 , 0.4 , 0.0 , 0.3 , 0.0 , 0.0 , 47 ,D,2013,January, 10.6 , 0.0 , 21.3 , 2.8 
104,, PRSJ , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 0.0 , 22.2 , 77.8 , 11.1 , 44.4 , 11.1 , 33.3 , 0.0 , 44.4 , 11.1 , 0.0 , 0.0 , 11.1 , 88.9 , 0.0 , 11.1 , 0.0 , 11.1 , 100.0 , 0.0 , 0.0 , 77.8 , 0.0 , 0.0 , 11.1 , 2.7 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 44.4 , 11.3 , 33.3 , 24.1 , 11.1 , 33.7 , 0.0 , 13.9 , 0.0 , 10.7 , 0.0 , 2.0 , 0.0 , 0.1 , 0.0 , 0.4 , 0.0 , 0.4 , 0.0 , 0.0 , 0.0 , 0.0 , 9 ,D,2013,January, 0.0 , 0.0 , 44.4 , 0.7 
105,, SCMU , TX1 , 2014/03/20 , Liver , 0.0 , 1.4 , 4.1 , 4.1 , 15.1 , 57.5 , 5.5 , 39.7 , 15.1 , 39.7 , 6.8 , 31.5 , 37.0 , 0.0 , 0.0 , 38.4 , 61.6 , 0.0 , 4.1 , 0.0 , 1.4 , 94.5 , 0.0 , 5.5 , 94.5 , 0.0 , 0.0 , 4.1 , 4.7 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 17.8 , 15.3 , 31.5 , 26.5 , 28.8 , 29.4 , 6.8 , 11.1 , 6.8 , 10.8 , 0.0 , 0.5 , 0.0 , 0.2 , 0.0 , 0.5 , 4.1 , 0.6 , 0.0 , 0.2 , 0.0 , 0.0 , 73 ,D,2013,January, 17.8 , 0.0 , 24.7 , 0.5 
106,, TNLB , TX1 , 2014/03/20 , Liver , 40.0 , 40.0 , 20.0 , 0.0 , 0.0 , 0.0 , 0.0 , 60.0 , 0.0 , 40.0 , 80.0 , 0.0 , 20.0 , 0.0 , 0.0 , 0.0 , 100.0 , 0.0 , 20.0 , 0.0 , 20.0 , 80.0 , 0.0 , 20.0 , 60.0 , 0.0 , 0.0 , 0.0 , 4.7 , 20.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 15.3 , 40.0 , 26.5 , 0.0 , 29.4 , 0.0 , 11.1 , 0.0 , 10.8 , 20.0 , 0.5 , 20.0 , 0.2 , 0.0 , 0.5 , 0.0 , 0.6 , 0.0 , 0.2 , 0.0 , 0.0 , 5 ,D,2013,January, 0.0 , 0.0 , 0.0 , 0.5 
107,, TNMH , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 4.5 , 20.3 , 67.7 , 2.3 , 41.4 , 11.3 , 45.1 , 9.0 , 34.6 , 31.6 , 3.0 , 0.0 , 32.3 , 67.7 , 0.0 , 11.3 , 0.0 , 7.5 , 89.5 , 0.0 , 10.5 , 81.2 , 0.0 , 0.0 , 4.5 , 4.7 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 16.5 , 15.3 , 26.3 , 26.5 , 27.8 , 29.4 , 10.5 , 11.1 , 14.3 , 10.8 , 0.0 , 0.5 , 0.0 , 0.2 , 0.0 , 0.5 , 0.0 , 0.6 , 0.0 , 0.2 , 0.0 , 0.0 , 133 ,D,2013,January, 7.5 , 0.0 , 21.8 , 0.5 
108,, TNVU , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 3.7 , 19.6 , 66.4 , 1.9 , 47.7 , 10.3 , 40.2 , 7.5 , 31.8 , 31.8 , 0.9 , 0.0 , 35.5 , 64.5 , 0.0 , 5.6 , 0.0 , 16.8 , 92.5 , 0.0 , 7.5 , 77.6 , 0.0 , 0.0 , 5.6 , 4.7 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 15.9 , 15.3 , 21.5 , 26.5 , 35.5 , 29.4 , 13.1 , 11.1 , 8.4 , 10.8 , 0.0 , 0.5 , 0.0 , 0.2 , 0.0 , 0.5 , 0.0 , 0.6 , 0.0 , 0.2 , 0.0 , 0.0 , 107 ,D,2013,January, 10.3 , 0.0 , 28.0 , 0.5 
109,, TXAS , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 10.0 , 12.5 , 70.0 , 12.5 , 40.0 , 17.5 , 30.0 , 0.0 , 37.5 , 35.0 , 2.5 , 0.0 , 17.5 , 82.5 , 0.0 , 10.0 , 0.0 , 12.5 , 95.0 , 0.0 , 5.0 , 77.5 , 0.0 , 0.0 , 5.0 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 7.5 , 14.8 , 22.5 , 13.9 , 37.5 , 25.0 , 22.5 , 21.6 , 5.0 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 40 ,D,2013,January, 7.5 , 0.0 , 25.0 , 2.2 
110,, TXBC , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 2.3 , 9.3 , 69.8 , 4.7 , 32.6 , 16.3 , 46.5 , 2.3 , 27.9 , 27.9 , 0.0 , 0.0 , 39.5 , 60.5 , 0.0 , 7.0 , 0.0 , 16.3 , 97.7 , 0.0 , 2.3 , 76.7 , 0.0 , 0.0 , 0.0 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 20.9 , 14.8 , 23.3 , 13.9 , 16.3 , 25.0 , 23.3 , 21.6 , 16.3 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 43 ,D,2013,January, 18.6 , 0.0 , 41.9 , 2.2 
111,, TXCM , TX1 , 2014/03/20 , Liver , 60.0 , 0.0 , 40.0 , 0.0 , 0.0 , 0.0 , 0.0 , 50.0 , 10.0 , 40.0 , 100.0 , 0.0 , 0.0 , 0.0 , 0.0 , 50.0 , 50.0 , 0.0 , 20.0 , 0.0 , 10.0 , 100.0 , 0.0 , 0.0 , 70.0 , 0.0 , 0.0 , 30.0 , 3.2 , 40.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 14.8 , 0.0 , 13.9 , 0.0 , 25.0 , 0.0 , 21.6 , 0.0 , 15.0 , 30.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 10 ,D,2013,January, 0.0 , 0.0 , 0.0 , 2.2 
112,, TXHH , TX1 , 2014/03/20 , Liver , 3.8 , 0.0 , 3.8 , 7.7 , 11.5 , 50.0 , 7.7 , 26.9 , 11.5 , 53.8 , 11.5 , 42.3 , 34.6 , 0.0 , 0.0 , 42.3 , 57.7 , 0.0 , 15.4 , 0.0 , 23.1 , 100.0 , 0.0 , 0.0 , 61.5 , 0.0 , 0.0 , 0.0 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 11.5 , 14.8 , 11.5 , 13.9 , 26.9 , 25.0 , 30.8 , 21.6 , 11.5 , 15.0 , 7.7 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 26 ,D,2013,January, 23.1 , 0.0 , 11.5 , 2.2 
113,, TXHI , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 3.1 , 6.2 , 81.5 , 4.6 , 38.5 , 12.3 , 44.6 , 4.6 , 29.2 , 40.0 , 1.5 , 0.0 , 29.2 , 70.8 , 0.0 , 10.8 , 0.0 , 13.8 , 98.5 , 0.0 , 1.5 , 75.4 , 0.0 , 0.0 , 0.0 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 18.5 , 14.8 , 12.3 , 13.9 , 18.5 , 25.0 , 20.0 , 21.6 , 30.8 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 65 ,D,2013,January, 9.2 , 0.0 , 24.6 , 2.2 
114,, TXHS , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 0.0 , 8.1 , 81.1 , 2.7 , 35.1 , 8.1 , 54.1 , 5.4 , 29.7 , 40.5 , 2.7 , 0.0 , 35.1 , 64.9 , 0.0 , 13.5 , 0.0 , 37.8 , 94.6 , 0.0 , 5.4 , 48.6 , 0.0 , 0.0 , 0.0 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 10.8 , 14.8 , 10.8 , 13.9 , 24.3 , 25.0 , 35.1 , 21.6 , 18.9 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 37 ,D,2013,January, 10.8 , 0.0 , 21.6 , 2.2 
115,, TXJS , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 0.0 , 11.1 , 55.6 , 11.1 , 11.1 , 11.1 , 66.7 , 0.0 , 11.1 , 55.6 , 0.0 , 0.0 , 11.1 , 88.9 , 0.0 , 11.1 , 0.0 , 22.2 , 100.0 , 0.0 , 0.0 , 66.7 , 0.0 , 0.0 , 0.0 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 22.2 , 14.8 , 22.2 , 13.9 , 33.3 , 25.0 , 0.0 , 21.6 , 22.2 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 9 ,D,2013,January, 33.3 , 0.0 , 33.3 , 2.2 
116,, TXMC , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 4.3 , 10.6 , 68.1 , 6.4 , 40.4 , 6.4 , 46.8 , 8.5 , 38.3 , 19.1 , 0.0 , 0.0 , 38.3 , 61.7 , 0.0 , 17.0 , 0.0 , 40.4 , 95.7 , 0.0 , 4.3 , 42.6 , 0.0 , 0.0 , 0.0 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 10.6 , 14.8 , 10.6 , 13.9 , 40.4 , 25.0 , 36.2 , 21.6 , 2.1 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 47 ,D,2013,January, 17.0 , 0.0 , 34.0 , 2.2 
117,, TXMH , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 0.0 , 16.1 , 54.8 , 6.5 , 29.0 , 11.3 , 53.2 , 8.1 , 24.2 , 40.3 , 0.0 , 0.0 , 37.1 , 62.9 , 0.0 , 24.2 , 0.0 , 21.0 , 96.8 , 0.0 , 3.2 , 54.8 , 0.0 , 0.0 , 1.6 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 17.7 , 14.8 , 11.3 , 13.9 , 21.0 , 25.0 , 27.4 , 21.6 , 21.0 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 62 ,D,2013,January, 29.0 , 0.0 , 27.4 , 2.2 
118,, TXRM , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 50.0 , 50.0 , 100.0 , 0.0 , 0.0 , 0.0 , 0.0 , 50.0 , 50.0 , 0.0 , 50.0 , 0.0 , 50.0 , 100.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 3.2 , 50.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 14.8 , 0.0 , 13.9 , 0.0 , 25.0 , 0.0 , 21.6 , 0.0 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 50.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 2 ,D,2013,January, 0.0 , 0.0 , 0.0 , 2.2 
119,, TXSP , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 10.3 , 27.6 , 48.3 , 3.4 , 24.1 , 13.8 , 58.6 , 6.9 , 51.7 , 31.0 , 0.0 , 0.0 , 37.9 , 62.1 , 0.0 , 13.8 , 0.0 , 48.3 , 100.0 , 0.0 , 0.0 , 37.9 , 0.0 , 0.0 , 6.9 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 13.8 , 14.8 , 17.2 , 13.9 , 24.1 , 25.0 , 20.7 , 21.6 , 17.2 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 29 ,D,2013,January, 13.8 , 0.0 , 10.3 , 2.2 
120,, TXTC , TX1 , 2014/03/20 , Liver , 25.7 , 25.7 , 45.7 , 2.9 , 0.0 , 0.0 , 2.9 , 31.4 , 14.3 , 51.4 , 71.4 , 17.1 , 2.9 , 8.6 , 0.0 , 51.4 , 48.6 , 0.0 , 20.0 , 0.0 , 28.6 , 97.1 , 0.0 , 2.9 , 51.4 , 0.0 , 0.0 , 11.4 , 3.2 , 14.3 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 5.7 , 14.8 , 11.4 , 13.9 , 0.0 , 25.0 , 0.0 , 21.6 , 8.6 , 15.0 , 25.7 , 2.7 , 8.6 , 0.5 , 8.6 , 0.5 , 5.7 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 35 ,D,2013,January, 0.0 , 0.0 , 0.0 , 2.2 
121,, TXTX , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 8.9 , 18.9 , 63.3 , 4.4 , 24.4 , 15.6 , 55.6 , 7.8 , 26.7 , 34.4 , 0.0 , 0.0 , 45.6 , 54.4 , 0.0 , 8.9 , 0.0 , 15.6 , 94.4 , 0.0 , 5.6 , 75.6 , 0.0 , 0.0 , 6.7 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 17.8 , 14.8 , 12.2 , 13.9 , 32.2 , 25.0 , 15.6 , 21.6 , 15.6 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 90 ,D,2013,January, 8.9 , 0.0 , 31.1 , 2.2 
122,, TXVA , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 0.0 , 16.7 , 66.7 , 16.7 , 33.3 , 16.7 , 33.3 , 0.0 , 50.0 , 33.3 , 0.0 , 0.0 , 0.0 , 100.0 , 0.0 , 16.7 , 0.0 , 33.3 , 100.0 , 0.0 , 0.0 , 50.0 , 0.0 , 0.0 , 0.0 , 3.2 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 14.8 , 33.3 , 13.9 , 33.3 , 25.0 , 33.3 , 21.6 , 0.0 , 15.0 , 0.0 , 2.7 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 6 ,D,2013,January, 16.7 , 0.0 , 16.7 , 2.2 
123,, UTLD , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 8.0 , 16.0 , 64.0 , 4.0 , 40.0 , 16.0 , 40.0 , 12.0 , 56.0 , 28.0 , 0.0 , 0.0 , 28.0 , 72.0 , 0.0 , 16.0 , 0.0 , 28.0 , 96.0 , 0.0 , 4.0 , 56.0 , 0.0 , 0.0 , 0.0 , 6.7 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 13.6 , 20.0 , 8.9 , 36.0 , 19.0 , 36.0 , 32.3 , 8.0 , 13.6 , 0.0 , 1.7 , 0.0 , 0.2 , 0.0 , 0.4 , 0.0 , 1.2 , 0.0 , 0.2 , 0.0 , 0.1 , 25 ,D,2013,January, 12.0 , 0.0 , 4.0 , 2.0 
124,, UTMC , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 0.0 , 14.3 , 81.0 , 0.0 , 42.9 , 23.8 , 33.3 , 9.5 , 19.0 , 47.6 , 0.0 , 0.0 , 28.6 , 71.4 , 0.0 , 4.8 , 0.0 , 23.8 , 90.5 , 0.0 , 9.5 , 71.4 , 0.0 , 0.0 , 0.0 , 6.7 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 23.8 , 13.6 , 0.0 , 8.9 , 38.1 , 19.0 , 28.6 , 32.3 , 9.5 , 13.6 , 0.0 , 1.7 , 0.0 , 0.2 , 0.0 , 0.4 , 0.0 , 1.2 , 0.0 , 0.2 , 0.0 , 0.1 , 21 ,D,2013,January, 4.8 , 0.0 , 23.8 , 2.0 
125,, UTPC , TX1 , 2014/03/20 , Liver , 37.5 , 25.0 , 37.5 , 0.0 , 0.0 , 0.0 , 0.0 , 25.0 , 0.0 , 75.0 , 87.5 , 12.5 , 0.0 , 0.0 , 0.0 , 62.5 , 37.5 , 0.0 , 37.5 , 0.0 , 37.5 , 100.0 , 0.0 , 0.0 , 25.0 , 0.0 , 0.0 , 12.5 , 6.7 , 25.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 25.0 , 13.6 , 0.0 , 8.9 , 0.0 , 19.0 , 0.0 , 32.3 , 0.0 , 13.6 , 12.5 , 1.7 , 0.0 , 0.2 , 0.0 , 0.4 , 0.0 , 1.2 , 25.0 , 0.2 , 0.0 , 0.1 , 8 ,D,2013,January, 0.0 , 0.0 , 0.0 , 2.0 
126,, VAMC , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 6.8 , 6.8 , 84.1 , 0.0 , 34.1 , 20.5 , 45.5 , 9.1 , 31.8 , 31.8 , 0.0 , 0.0 , 22.7 , 77.3 , 0.0 , 9.1 , 0.0 , 13.6 , 93.2 , 0.0 , 6.8 , 77.3 , 0.0 , 0.0 , 6.8 , 4.7 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 15.9 , 15.3 , 20.5 , 26.5 , 34.1 , 29.4 , 11.4 , 11.1 , 11.4 , 10.8 , 0.0 , 0.5 , 0.0 , 0.2 , 0.0 , 0.5 , 0.0 , 0.6 , 0.0 , 0.2 , 0.0 , 0.0 , 44 ,D,2013,January, 2.3 , 0.0 , 27.3 , 0.5 
127,, VAUV , TX1 , 2014/03/20 , Liver , 0.0 , 2.1 , 0.0 , 10.4 , 12.5 , 68.8 , 2.1 , 47.9 , 6.3 , 43.8 , 2.1 , 31.3 , 29.2 , 0.0 , 0.0 , 35.4 , 64.6 , 0.0 , 0.0 , 0.0 , 31.3 , 100.0 , 0.0 , 0.0 , 68.8 , 0.0 , 0.0 , 0.0 , 4.7 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 8.3 , 15.3 , 25.0 , 26.5 , 31.3 , 29.4 , 20.8 , 11.1 , 14.6 , 10.8 , 0.0 , 0.5 , 0.0 , 0.2 , 0.0 , 0.5 , 0.0 , 0.6 , 0.0 , 0.2 , 0.0 , 0.0 , 48 ,D,2013,January, 6.3 , 0.0 , 37.5 , 0.5 
128,, WACH , TX1 , 2014/03/20 , Liver , 30.0 , 15.0 , 50.0 , 5.0 , 0.0 , 0.0 , 10.0 , 40.0 , 10.0 , 40.0 , 70.0 , 10.0 , 5.0 , 15.0 , 0.0 , 45.0 , 55.0 , 0.0 , 20.0 , 0.0 , 30.0 , 85.0 , 0.0 , 15.0 , 50.0 , 0.0 , 0.0 , 10.0 , 2.4 , 25.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 17.2 , 5.0 , 23.1 , 5.0 , 20.7 , 0.0 , 14.8 , 5.0 , 13.0 , 15.0 , 1.8 , 0.0 , 0.0 , 5.0 , 0.6 , 25.0 , 3.0 , 5.0 , 0.6 , 0.0 , 0.0 , 20 ,D,2013,January, 0.0 , 0.0 , 0.0 , 3.0 
129,, WASM , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 0.0 , 25.0 , 75.0 , 0.0 , 75.0 , 0.0 , 25.0 , 0.0 , 25.0 , 50.0 , 0.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 0.0 , 50.0 , 100.0 , 0.0 , 0.0 , 50.0 , 0.0 , 0.0 , 0.0 , 2.4 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 17.2 , 0.0 , 23.1 , 75.0 , 20.7 , 25.0 , 14.8 , 0.0 , 13.0 , 0.0 , 1.8 , 0.0 , 0.0 , 0.0 , 0.6 , 0.0 , 3.0 , 0.0 , 0.6 , 0.0 , 0.0 , 4 ,D,2013,January, 0.0 , 0.0 , 25.0 , 3.0 
130,, WAUW , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 3.8 , 21.5 , 65.8 , 5.1 , 38.0 , 10.1 , 46.8 , 2.5 , 26.6 , 35.4 , 0.0 , 0.0 , 29.1 , 70.9 , 0.0 , 1.3 , 0.0 , 13.9 , 97.5 , 0.0 , 2.5 , 84.8 , 0.0 , 0.0 , 0.0 , 2.4 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 27.8 , 17.2 , 20.3 , 23.1 , 19.0 , 20.7 , 19.0 , 14.8 , 13.9 , 13.0 , 0.0 , 1.8 , 0.0 , 0.0 , 0.0 , 0.6 , 0.0 , 3.0 , 0.0 , 0.6 , 0.0 , 0.0 , 79 ,D,2013,January, 8.9 , 0.0 , 35.4 , 3.0 
131,, WICH , TX1 , 2014/03/20 , Liver , 0.0 , 100.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 50.0 , 0.0 , 50.0 , 100.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 100.0 , 0.0 , 50.0 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 50.0 , 0.0 , 0.0 , 0.0 , 5.3 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 50.0 , 8.5 , 0.0 , 13.6 , 50.0 , 20.3 , 0.0 , 32.6 , 0.0 , 14.0 , 0.0 , 2.3 , 0.0 , 0.2 , 0.0 , 0.8 , 0.0 , 0.8 , 0.0 , 0.4 , 0.0 , 0.0 , 2 ,D,2013,January, 0.0 , 0.0 , 0.0 , 1.1 
132,, WISE , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 12.5 , 6.3 , 81.3 , 0.0 , 31.3 , 25.0 , 43.8 , 6.3 , 31.3 , 25.0 , 0.0 , 0.0 , 6.3 , 93.8 , 0.0 , 6.3 , 0.0 , 0.0 , 100.0 , 0.0 , 0.0 , 93.8 , 0.0 , 0.0 , 0.0 , 5.3 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 12.5 , 8.5 , 18.8 , 13.6 , 18.8 , 20.3 , 12.5 , 32.6 , 37.5 , 14.0 , 0.0 , 2.3 , 0.0 , 0.2 , 0.0 , 0.8 , 0.0 , 0.8 , 0.0 , 0.4 , 0.0 , 0.0 , 16 ,D,2013,January, 0.0 , 0.0 , 37.5 , 1.1 
133,, WISL , TX1 , 2014/03/20 , Liver , 0.0 , 0.0 , 0.0 , 10.7 , 21.4 , 50.0 , 7.1 , 35.7 , 10.7 , 46.4 , 10.7 , 42.9 , 28.6 , 0.0 , 0.0 , 46.4 , 53.6 , 0.0 , 25.0 , 0.0 , 3.6 , 96.4 , 0.0 , 3.6 , 71.4 , 0.0 , 0.0 , 3.6 , 5.3 , 0.0 ,   ,   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 7.1 , 8.5 , 25.0 , 13.6 , 32.1 , 20.3 , 17.9 , 32.6 , 14.3 , 14.0 , 0.0 , 2.3 , 0.0 , 0.2 , 0.0 , 0.8 , 0.0 , 0.8 , 0.0 , 0.4 , 0.0 , 0.0 , 28 ,D,2013,January, 17.9 , 0.0 , 17.9 , 1.1 
