ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_ACT_C1M,GSR_AD_ACT_C1Y,GSR_AD_ACT_C3Y,GSR_AD_ADJ_C1M,GSR_AD_ADJ_C1Y,GSR_AD_ADJ_C3Y,GSR_AD_EXP_C1M,GSR_AD_EXP_C1Y,GSR_AD_EXP_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_ACT_C1M,GSR_P0_ACT_C1Y,GSR_P0_ADJ_C1M,GSR_P0_ADJ_C1Y,GSR_P0_ADJ_C3Y,GSR_P0_EXP_C1M,GSR_P0_EXP_C1Y,GSR_P0_EXP_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH,GSR_P0_ACT_C3Y
Methodist Specialty and Transplant Hospital (TXHS),TXHS,TX1,2022-07-06 19:00:00,KI,9,26,57,98.8965215402846,95.8818107850765,91.4816168489421,98.8372697074829,95.9781946459786,92.5644068169132,9.5191908057893,25.4553685102169,45.4161959851156,822,822,779,0,0,0,0,0,0,0,96.1655702180614,0,0,0.0985612376576695,0,0,2022,5,
University of Texas Medical Branch at Galveston (TXJS),TXJS,TX1,2022-07-06 19:00:00,KI,3,7,17,98.1366459627329,93.6022120085566,90.0803496840837,98.3554956995133,93.5733216648435,88.9258858108391,2.6728855732435,7.79697067297418,16.3482759950377,166,166,183,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Las Palmas Medical Center (TXLP),TXLP,TX1,2022-07-06 19:00:00,KI,2,4,11,97.4025974025974,93.984962406015,87.9903074360139,98.4263472932726,93.9665872251337,90.6478789482332,1.17724130350301,3.20982540730685,6.76960270832381,77,77,93,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Methodist Dallas Medical Center (TXMC),TXMC,TX1,2022-07-06 19:00:00,KI,2,7,16,99.0824524312897,95.1295337363562,90.7855243121314,98.4581660837562,94.0796536499682,89.0320302311544,3.37660675411985,9.92739088782916,18.0781471913234,221,221,207,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Houston Methodist Hospital (TXMH),TXMH,TX1,2022-07-06 19:00:00,KI,5,15,31,98.9937251484978,96.4555876203093,92.2097241055729,98.8125683838922,95.8505566945023,92.0338226314238,5.98177103612096,16.7250888948433,33.1103174407747,507,507,505,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Medical City Fort Worth (TXPL),TXPL,TX1,2022-07-06 19:00:00,KI,7,10,15,96.7448429217738,94.3997158592363,94.4220601041143,98.4640132253579,94.0505600400258,88.6706774911454,3.36433161334659,9.54207056986101,31.0644712776399,222,222,309,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Parkland Health and Hospital System (TXPM),TXPM,TX1,2022-07-06 19:00:00,KI,0,0,0,100,100,100,98.9654861602165,95.8992179530632,91.5172321726917,0.203862131976846,0.501609647232325,1.92380094024876,20,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2022-07-06 19:00:00,KI,1,10,4,99.746835443038,96.8030446771825,96.9312602291326,98.3229955248579,93.4841399346625,91.8132468136971,6.70129173466884,20.0307766134639,8.9094716874738,398,398,141,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Scott and White Memorial Hospital (TXSW),TXSW,TX1,2022-07-06 19:00:00,KI,4,18,33,98.4183374567248,89.5217732735032,82.5357670705251,98.0820537614448,92.587690968153,87.2163619777538,4.8749085188619,13.1269255259196,24.8180918398396,256,256,233,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Texas Children's Hospital (TXTC),TXTC,TX1,2022-07-06 19:00:00,KI,0,0,0,0,0,100,0,0,95.7764701366322,0,0,0.0776276324687382,0,0,2,0,3,3,100,92.109500805153,98.8648111402856,97.0350281304513,94.5281884973055,0.656081078387746,1.20833907719031,2.90744780657855,59,59,2022,5,
Baylor University Medical Center (TXTX),TXTX,TX1,2022-07-06 19:00:00,KI,7,17,17,98.1006498278977,94.8696812122703,93.1147439714066,98.7080474834668,95.1291609512268,92.4306217251386,4.71716274284493,13.818329357763,18.5109479018865,370,370,297,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
University Children?s Health (TXUC),TXUC,TX1,2022-07-06 19:00:00,KI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,97.3684210526316,97.3684210526316,98.8900694587744,97.2771753064963,94.0196414936856,0.423397373371262,0.764573011721512,0.244683905391876,38,38,2022,5,
Michael E. DeBakey VA Medical Center (TXVA),TXVA,TX1,2022-07-06 19:00:00,KI,1,3,3,98.0769230769231,92.9509514875368,92.5510876730389,98.501470191746,94.2505696172493,89.3098569881679,0.774516835894422,2.09280542152048,3.255044865967,53,53,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Intermountain Medical Center (UTLD),UTLD,TX1,2022-07-06 19:00:00,KI,3,6,9,99.0565661002735,97.9791562850237,94.723226268334,98.8380230948662,95.6699178470507,92.5134986620489,3.690232789532,10.6619378844961,12.6188308131066,319,319,211,0,0,0,100,100,98.8425545350085,96.8216578651826,0,0.0116419600477924,0.0322994784545558,0,1,1,2022,5,
University of Utah Medical Center (UTMC),UTMC,TX1,2022-07-06 19:00:00,KI,4,11,24,98.6577181208054,94.958562174835,90.4364817629844,98.6451358230474,94.91383914357,91.4734969677853,3.98252429105191,11.6384748458035,21.2036594809703,298,298,320,0,0,1,0,0,0,0,93.7474384327496,0,0,0.128494512054799,0,0,2022,5,
Primary Children's Hospital (UTPC),UTPC,TX1,2022-07-06 19:00:00,KI,0,0,1,100,100,50,99.5250409634776,98.6708190299647,91.8347077488978,0.00476090551196735,0.00937298943757915,0.124142455206651,1,1,2,0,0,0,100,100,98.9095514590569,97.4639459085934,95.3234441760364,0.537270675138213,0.973535593786475,1.11861755029505,49,49,2022,5,
Children's Hospital of the King's Daughters (VACH),VACH,TX1,2022-07-06 19:00:00,KI,0,0,0,100,100,100,99.3602690832213,97.6212235318015,94.453263648005,0.0192546343011744,0.0666271133200138,0.184685883154361,3,3,4,0,0,0,100,100,98.9183125952786,97.5479374219625,95.4185183917976,0.141389870460217,0.245012144222555,0.342864481083428,13,13,2022,5,
Inova Fairfax Hospital (VAFH),VAFH,TX1,2022-07-06 19:00:00,KI,4,12,16,98.3804329729048,94.0710567740831,90.9703586852775,98.5148546152814,94.3728765682464,91.2283686289089,3.63791108274241,10.7959801011073,16.3396075604712,249,249,234,0,0,0,0,0,0,0,95.9127739130701,0,0,0.08370020880358,0,0,2022,5,
Henrico Doctors' Hospital (VAHD),VAHD,TX1,2022-07-06 19:00:00,KI,0,3,9,100,94.9367088607595,88.1627632860145,98.6140078094784,94.9634669224154,89.3509417604128,1.16686792098618,3.34387939952572,6.57036452158481,85,85,79,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Medical College of Virginia Hospitals (VAMC),VAMC,TX1,2022-07-06 19:00:00,KI,10,30,35,98.3879314199647,93.4432021998469,89.3307901458597,98.2890431135399,93.329872399991,88.2776433446995,10.6741064986998,31.0222843803202,37.2350969640233,629,629,401,0,0,1,100,100,98.8753830277922,97.1363790064539,95.1763721542952,0.169651595636344,0.345199083444242,0.290859768638076,15,15,2022,5,
Sentara Norfolk General Hospital (VANG),VANG,TX1,2022-07-06 19:00:00,KI,4,14,10,98.1938615609378,92.1695265027219,95.5323177753561,98.5897870548682,94.7041175201315,90.0727849141805,3.10374670433814,9.13011135948474,18.9906399197564,226,226,236,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
University of Virginia Health Sciences Center (VAUV),VAUV,TX1,2022-07-06 19:00:00,KI,4,11,25,98.7794666627116,96.0812832399281,88.3269034979001,98.3515866929528,93.6861184579278,89.7578172655072,5.42517152053115,16.4048518440094,21.1786934646997,332,332,260,0,0,0,100,100,98.9101426083867,97.4696131560353,95.5459575364973,0.186298442291206,0.309911482281985,0.341903501002964,17,17,2022,5,
The University of Vermont Medical Center (VTMC),VTMC,TX1,2022-07-06 19:00:00,KI,1,1,6,96.551724137931,96.551724137931,87.010078387458,98.7750066413407,95.1568335131262,91.0973399996297,0.343789937767753,0.929674503466427,3.43447279561605,29,29,47,0,0,0,100,100,98.8425545350085,96.8216578651826,0,0.0116419600477924,0.0322994784545558,0,1,1,2022,5,
Seattle Children's Hospital (WACH),WACH,TX1,2022-07-06 19:00:00,KI,0,0,0,100,100,0,99.421284627043,97.6310362505278,0,0.00580396419157495,0.0239747487483764,0,1,1,0,0,0,1,100,100,98.8835901509881,97.2150592917717,94.6459808035296,0.718537149295822,1.36348828417401,2.2525901283266,64,64,2022,5,
Providence Sacred Heart Medical Center & Children's Hospital (WASH),WASH,TX1,2022-07-06 19:00:00,KI,0,1,10,100,96,86.5447420149325,98.7860050466516,95.1908575634624,90.8825150851545,0.960980134734266,2.85718339479671,7.70294213582715,80,80,98,0,0,0,100,100,98.8425545350085,96.8216578651826,0,0.0116419600477924,0.0322994784545558,0,1,1,2022,5,
Swedish Medical Center (WASM),WASM,TX1,2022-07-06 19:00:00,KI,3,8,16,98.8015549139474,95.5180503549569,90.7356673564176,98.7011810377566,95.0713179188456,91.9615539074984,3.22815392429402,9.59436602462108,12.9446950775929,251,251,204,0,0,0,0,0,0,0,93.6338198750394,0,0,0.0657785443148672,0,0,2022,5,
University of Washington Medical Center (WAUW),WAUW,TX1,2022-07-06 19:00:00,KI,2,6,17,99.4974874371859,97.8009715500439,94.0211031077487,98.680149138515,94.9024820861789,90.7646311768546,5.22814241980501,16.0938159410127,29.7983577594598,399,399,401,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Virginia Mason Medical Center (WAVM),WAVM,TX1,2022-07-06 19:00:00,KI,1,6,17,99.5391705069124,96.2883347211032,92.0703649390078,98.6669076642329,94.9624148619333,91.2407686680001,2.91289783174675,8.59521808521551,17.8351468934377,218,218,248,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Children's Hospital of Wisconsin (WICH),WICH,TX1,2022-07-06 19:00:00,KI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,98.9004871693327,97.3770481144849,94.8220167346366,0.187957710651386,0.294148749233991,0.726632336432328,17,17,2022,5,
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2022-07-06 19:00:00,KI,1,4,14,99.2805755395683,96.796755109977,91.5980126588736,98.6575870636975,94.8779730283701,92.0344309134377,1.83352889773028,5.35673975074262,12.0337967126979,139,139,185,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Aurora St. Luke's Medical Center (WISL),WISL,TX1,2022-07-06 19:00:00,KI,0,0,2,100,100,97.0925297113752,98.8330185899039,95.9599620667764,92.9406650741785,0.993095057755478,2.70185413275002,4.11986830518327,86,86,76,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2022-07-06 19:00:00,KI,9,31,47,98.5868559612444,93.6090188887552,91.0695881836895,98.5888177379839,94.8026229516682,90.3302909529534,9.0920150863626,26.0652233015866,53.0788492365569,650,650,680,0,0,0,100,100,98.9183125952786,97.5479374219625,96.252015225601,0.140644713977355,0.187603719371811,0.537377079446589,13,13,2022,5,
Charleston Area Medical Center (WVCA),WVCA,TX1,2022-07-06 19:00:00,KI,6,16,9,97.2744721704596,91.1296432576086,90.78258211142,98.2701357852174,93.146143392058,87.840943768101,3.87142733204774,11.6381417403076,11.1168566854604,228,228,116,0,0,0,0,0,0,0,90.5202203186963,0,0,0.0995969313028679,0,0,2022,5,
West Virginia University Hospital (WVWU),WVWU,TX1,2022-07-06 19:00:00,KI,1,2,0,92.8571428571429,85.7142857142857,0,98.2828049080156,93.1179167203525,0,0.241111185998632,0.714281686894823,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,
Children's of Alabama (ALCH),ALCH,TX1,2017-01-04 18:00:00,KI,0,0,0,100,100,0,99.1535596308827,97.4474964189803,0,0.034006533910828,0.0952468670138266,0,4,4,0,0,0,1,100,100,0,0,90.4597698118404,0,0,0.381509709505862,30,30,2017,1,
University of Alabama Hospital (ALUA),ALUA,TX1,2017-01-04 18:00:00,KI,11,27,65,97.9245283018868,94.6842510589141,87.0775347912525,98.2495010014183,94.8069432451394,86.9739841766923,9.29955135769855,25.5322348148029,65.8678237369186,530,530,503,0,0,8,0,0,0,0,91.0936933232471,0,0,3.89107023879029,0,0,2017,1,
Baptist Medical Center (ARBH),ARBH,TX1,2017-01-04 18:00:00,KI,2,3,8,97.1830985915493,95.4781319495923,90.5882352941177,98.6605305362411,95.9390963685085,89.3626007807249,0.943658598850144,2.75864702137214,9.47939783985614,71,71,85,0,0,0,0,0,0,0,87.369751715952,0,0,0.135021053436137,0,0,2017,1,
Arkansas Children's Hospital (ARCH),ARCH,TX1,2017-01-04 18:00:00,KI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,84.6153846153846,84.6153846153846,0,0,90.2199156089469,0,0,1.21193228546912,13,13,2017,1,
UAMS Medical Center (ARUA),ARUA,TX1,2017-01-04 18:00:00,KI,1,3,20,99.0196078431373,96.6044954567193,86.4864864864865,98.5554638079288,95.5821851323191,89.2018849951754,1.47308051167756,4.26626326375162,15.686336827118,102,102,148,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
Phoenix Children's Hospital (AZCH),AZCH,TX1,2017-01-04 18:00:00,KI,0,0,0,100,100,0,98.8234279584458,96.3524233995912,0,0.0355494568948762,0.111899687894293,0,3,3,0,0,0,2,100,100,0,0,92.2987145602834,0,0,1.81790086682236,20,20,2017,1,
Banner-University Medical Center Phoenix (AZGS),AZGS,TX1,2017-01-04 18:00:00,KI,4,14,26,98.8165680473373,95.7077833409194,90.5109489051095,98.4989628331066,95.5054585808189,90.20080330196,5.07985355847135,14.1985005502245,26.5239978129944,338,338,274,1,1,0,0,0,0,0,91.5698115570083,0,0,0.355755251638847,1,1,2017,1,
Mayo Clinic Hospital (AZMC),AZMC,TX1,2017-01-04 18:00:00,KI,7,26,50,98.955223880597,95.9395792123719,90.9255898366606,98.1939906069296,94.55631861386,89.0850038824489,12.1684113593755,34.6455834434759,61.6155866697372,670,670,551,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
St. Joseph's Hospital and Medical Center (AZSJ),AZSJ,TX1,2017-01-04 18:00:00,KI,0,0,0,100,100,0,99.1754189256658,97.7271434228472,0,0.0496915591929249,0.12359858121181,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
Banner University Medical Center-Tucson (AZUA),AZUA,TX1,2017-01-04 18:00:00,KI,2,4,14,98,96,91.1949685534591,97.9242098805979,93.7133320840949,87.3763109000957,2.06665286133558,5.5899087094711,20.3656598053776,100,100,159,0,0,1,0,0,0,0,93.2780221773419,0,0,0.383170072572235,0,0,2017,1,
Rady Children's Hospital and Health Center (CACH),CACH,TX1,2017-01-04 18:00:00,KI,0,0,0,100,100,100,99.1482401490708,97.3435405807192,85.5363317284045,0.0256631421029225,0.0807803506027069,1.11791103852081,3,3,7,0,0,0,100,100,0,0,91.3644921035322,0,0,1.72512005034011,16,16,2017,1,
Childrens Hospital Los Angeles (CACL),CACL,TX1,2017-01-04 18:00:00,KI,0,0,0,100,100,100,99.1526103567274,97.4792037028596,91.755280669585,0.0255301967231217,0.0687644623831939,0.258314601098929,3,3,3,1,2,3,97.6190476190476,95.2380952380952,0,0,92.082873659866,0,0,2.62327017267774,42,42,2017,1,
Cedars-Sinai Medical Center (CACS),CACS,TX1,2017-01-04 18:00:00,KI,9,23,41,97.8520286396181,94.0553229782073,89.4601542416452,98.3961135374335,95.2023139644618,88.6611265079967,6.69610285138182,18.5971468438503,43.3283498200512,419,419,389,1,1,0,92.3076923076923,92.3076923076923,0,0,91.4482685932453,0,0,1.88584567912715,13,13,2017,1,
Scripps Green Hospital (CAGH),CAGH,TX1,2017-01-04 18:00:00,KI,3,5,10,98.1132075471698,96.4779874213836,91.9354838709678,98.481949209417,95.4741290623234,89.1014080887659,2.39242721130923,6.63801271632907,13.780315830291,159,159,124,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
University of California Irvine Medical Center (CAIM),CAIM,TX1,2017-01-04 18:00:00,KI,2,4,13,98.1981981981982,96.2040692377771,87.962962962963,98.5037663995484,95.5201212697217,89.9081014029064,1.66864774680132,4.72217564196684,10.6661144063518,111,111,108,0,0,1,0,0,0,0,90.6265597406885,0,0,0.0661893871019787,0,0,2017,1,
Harbor UCLA Medical Center (CALA),CALA,TX1,2017-01-04 18:00:00,KI,0,0,1,100,100,97.8260869565217,98.5634465499395,95.6220591666526,89.502779949922,1.05790283826544,3.17510884915614,5.15644034610069,73,73,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
Loma Linda University Medical Center (CALL),CALL,TX1,2017-01-04 18:00:00,KI,4,12,27,98.2532751091703,94.5402370555209,90.3225806451613,98.491923368321,95.4864164268406,89.877504760573,3.45873572992497,9.61755007017453,28.7457803919765,229,229,279,0,0,2,100,100,0,0,91.032889756995,0,0,2.24069540268382,14,14,2017,1,
UCSF Medical Center at Mission Bay (CAMB),CAMB,TX1,2017-01-04 18:00:00,KI,0,0,0,100,100,0,99.1545046910218,97.7328762384562,0,0.00849089896284247,0.0150248466882636,0,1,1,0,0,0,0,100,100,0,0,0,0,0,0,9,9,2017,1,
Lucile Salter Packard Children's Hospital at Stanford (CAPC),CAPC,TX1,2017-01-04 18:00:00,KI,0,0,1,100,100,85.7142857142857,99.1171203627278,97.248360818123,86.2238352243435,0.0620883828668782,0.179983370138496,1.00305200926576,7,7,7,0,1,1,100,98.0769230769231,0,0,92.4084982901538,0,0,5.0904286869192,62,62,2017,1,
California Pacific Medical Center (CAPM),CAPM,TX1,2017-01-04 18:00:00,KI,7,25,52,98.471615720524,94.1989158259298,88.5964912280702,98.1764202842278,94.5229238723442,88.1850553962851,8.35625602744738,23.5489069593097,55.0814587472902,458,458,456,0,0,0,0,0,0,0,92.8593576280274,0,0,0.0740841210594047,0,0,2017,1,
Riverside Community Hospital (CARC),CARC,TX1,2017-01-04 18:00:00,KI,0,2,7,100,95.7592339261286,90.1408450704225,97.5377858737557,92.615347724688,88.7417813257057,1.27796274228882,3.7430502298628,7.98144213961642,51,51,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
University of California San Diego Medical Center (CASD),CASD,TX1,2017-01-04 18:00:00,KI,3,9,17,98.1366459627329,93.6098536688072,90.6077348066298,98.2611142035279,94.7657387918035,88.6366112747677,2.80209524020718,7.74395829434352,20.9713967166961,161,161,181,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
University of California San Francisco Medical Center (CASF),CASF,TX1,2017-01-04 18:00:00,KI,10,24,80,98.7389659520807,96.7567337801267,89.6774193548387,98.530116114293,95.6289849443218,89.5482582681014,11.6932232992844,33.0634068326894,80.9576004915294,793,793,775,0,1,2,100,95.4545454545455,0,0,93.0419689957541,0,0,3.11553649483443,22,22,2017,1,
Sharp Memorial Hospital (CASH),CASH,TX1,2017-01-04 18:00:00,KI,2,6,17,98.7730061349693,96.1981781000186,91.005291005291,98.4372054165337,95.4200529253826,88.2114415283553,2.57251987284608,7.27376384991728,21.9984325430962,163,163,189,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
Saint Joseph Hospital (CASJ),CASJ,TX1,2017-01-04 18:00:00,KI,0,0,1,100,100,97.8260869565217,98.2237841865613,94.6099684114459,91.3774437905277,0.807962025561677,2.37776526310614,4.11073152913193,45,45,46,0,0,0,0,0,0,0,88.334548128528,0,0,0.124038896366112,0,0,2017,1,
University of California Davis Medical Center (CASM),CASM,TX1,2017-01-04 18:00:00,KI,14,34,75,98.1578947368421,95.3542341711183,89.3009985734665,98.1564736908432,94.4134629277411,87.0799751120615,13.9763101613564,40.3574065727897,90.6826085611266,760,760,701,2,2,1,88.2352941176471,88.2352941176471,0,0,91.1088397406387,0,0,1.4873735514895,17,17,2017,1,
Stanford Health Care (CASU),CASU,TX1,2017-01-04 18:00:00,KI,2,7,16,99.0476190476191,96.2673765158237,92.3076923076923,98.5456992006682,95.6854849145483,89.6908194700849,3.06969775243311,8.50600661319583,21.7874807696519,210,210,208,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
St. Vincent Medical Center (CASV),CASV,TX1,2017-01-04 18:00:00,KI,4,8,13,96.6666666666667,93.3333333333333,91.0344827586207,97.8486797425525,93.4788759595696,87.7470849253701,2.5588356687247,7.03210897187918,18.189505738826,120,120,145,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2017-01-04 18:00:00,KI,10,24,60,98.5486211901306,96.3546248477162,90.6103286384977,98.5895992651292,95.7898043951244,89.610252482576,9.76501906381224,27.1177391588427,67.2862257335887,689,689,639,1,2,7,97.5,94.6323529411765,0,0,93.2971130599477,0,0,2.69494468240868,40,40,2017,1,
Keck Hospital of USC (CAUH),CAUH,TX1,2017-01-04 18:00:00,KI,1,6,24,99.6598639455782,97.6146681848705,90.1234567901235,98.2052622755663,94.5307864978453,88.048444617571,5.33135514425139,15.5488178518078,29.5443848520836,294,294,243,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
Children's Hospital Colorado (COCH),COCH,TX1,2017-01-04 18:00:00,KI,0,0,0,100,100,100,99.1209984433689,97.4775648842674,84.0186741435206,0.0353209525605186,0.102222153449485,0.523608090262739,4,4,3,0,0,3,100,100,0,0,90.6719881695158,0,0,2.2237347323183,33,33,2017,1,
Centura Porter Adventist Hospital (COPM),COPM,TX1,2017-01-04 18:00:00,KI,2,5,22,98.2456140350877,95.6140350877193,87.9781420765027,98.5138009425961,95.62679705057,89.2863613407787,1.6826295054173,4.57156094502521,19.4611391728337,114,114,183,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,
Presbyterian/St Luke's Medical Center (COSL),COSL,TX1,2017-01-04 18:00:00,KI,2,2,15,98.6206896551724,98.6206896551724,88.5496183206107,98.7576511271558,96.3199689701928,89.9141223298495,1.80062738969477,5.10390165997136,12.9943310526543,145,145,131,0,0,0,0,0,0,0,95.2159678059548,0,0,0.0490225292015697,0,0,2017,1,
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2017-01-04 18:00:00,KI,3,12,49,99.0415335463259,95.7532563283362,84.4444444444444,98.6201761629973,95.9007594811205,89.8955246220864,4.34263747019294,12.409429190575,30.8116340404161,313,313,315,0,0,0,100,100,0,0,88.539887638294,0,0,0.121717027735116,3,3,2017,1,
Hartford Hospital (CTHH),CTHH,TX1,2017-01-04 18:00:00,KI,2,3,7,98.3870967741936,97.5806451612903,93.6363636363637,98.53866605413,95.6560100371113,88.9477580265774,1.81670334413781,5.05286789216053,12.3180059287436,124,124,110,0,0,1,100,100,0,0,93.7364590802764,0,0,0.291127069563611,6,6,2017,1,
Yale New Haven Hospital (CTYN),CTYN,TX1,2017-01-04 18:00:00,KI,3,5,32,98.780487804878,97.9674796747967,87.7394636015326,98.5594932730745,95.7334225423388,89.1293450590924,3.54186293707641,10.1095260953363,28.5628331589736,246,246,261,0,0,1,100,100,0,0,88.7346867775621,0,0,0.312934312627053,5,5,2017,1,
