ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
Robert Wood Johnson University Hospital (NJRW),NJRW,TX1,2021-01-04 18:00:00,HR,1,2,5,16,16,27,,,,,,2020,11
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2021-01-04 18:00:00,HR,0,8,12,135,135,110,0,3,5,69,69,2020,11
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)",NYFL,TX1,2021-01-04 18:00:00,HR,2,5,2,43,43,38,,,,,,2020,11
Montefiore Medical Center (NYMA),NYMA,TX1,2021-01-04 18:00:00,HR,2,9,17,94,94,87,0,0,1,13,13,2020,11
Mount Sinai Medical Center (NYMS),NYMS,TX1,2021-01-04 18:00:00,HR,2,8,19,61,61,68,0,0,3,3,3,2020,11
North Shore University Hospital/Northwell Health (NYNS),NYNS,TX1,2021-01-04 18:00:00,HR,1,3,,28,28,,,,,,,2020,11
New York University Medical Center (NYUC),NYUC,TX1,2021-01-04 18:00:00,HR,1,1,,65,65,,,,,,,2020,11
Westchester Medical Center (NYWC),NYWC,TX1,2021-01-04 18:00:00,HR,2,8,11,62,62,47,,,,,,2020,11
The Cleveland Clinic Foundation (OHCC),OHCC,TX1,2021-01-04 18:00:00,HR,2,3,12,115,115,104,0,2,1,11,11,2020,11
Nationwide Children's Hospital (OHCH),OHCH,TX1,2021-01-04 18:00:00,HR,0,0,,2,2,,0,0,1,11,11,2020,11
Children's Hospital Medical Center (OHCM),OHCM,TX1,2021-01-04 18:00:00,HR,0,0,0,2,2,2,0,1,5,21,21,2020,11
Ohio State University Medical Center (OHOU),OHOU,TX1,2021-01-04 18:00:00,HR,1,5,8,55,55,64,,,,,,2020,11
University of Cincinnati  Medical Center (OHUC),OHUC,TX1,2021-01-04 18:00:00,HR,0,0,3,15,15,9,,,,,,2020,11
University Hospitals of Cleveland (OHUH),OHUH,TX1,2021-01-04 18:00:00,HR,2,4,4,33,33,28,,,,,,2020,11
Integris Baptist Medical Center (OKBC),OKBC,TX1,2021-01-04 18:00:00,HR,1,3,11,46,46,47,,,,,,2020,11
Oregon Health & Science University (ORUO),ORUO,TX1,2021-01-04 18:00:00,HR,1,3,9,18,18,65,,,0,,,2020,11
Allegheny General Hospital (PAAG),PAAG,TX1,2021-01-04 18:00:00,HR,4,6,6,55,55,57,,,,,,2020,11
UPMC Children's Hospital of Pittsburgh (PACH),PACH,TX1,2021-01-04 18:00:00,HR,0,0,0,2,2,1,0,0,4,28,28,2020,11
Children's Hospital of Philadelphia (PACP),PACP,TX1,2021-01-04 18:00:00,HR,,,,,,,2,3,5,23,23,2020,11
Penn State Milton S Hershey Medical Center (PAHE),PAHE,TX1,2021-01-04 18:00:00,HR,0,2,3,42,42,14,,,,,,2020,11
University of Pittsburgh Medical Center (PAPT),PAPT,TX1,2021-01-04 18:00:00,HR,5,10,5,88,88,58,,,1,,,2020,11
Thomas Jefferson University Hospital (PATJ),PATJ,TX1,2021-01-04 18:00:00,HR,1,2,2,24,24,18,,,,,,2020,11
Temple University Hospital (PATU),PATU,TX1,2021-01-04 18:00:00,HR,1,5,4,44,44,42,,,,,,2020,11
Hospital of the University of Pennsylvania (PAUP),PAUP,TX1,2021-01-04 18:00:00,HR,2,10,29,112,112,156,,,,,,2020,11
Cardiovascular Center of Puerto Rico and the Caribbean (PRCC),PRCC,TX1,2021-01-04 18:00:00,HR,0,0,1,8,8,7,,,0,,,2020,11
MUSC Children's Hospital (SCCH),SCCH,TX1,2021-01-04 18:00:00,HR,,,,,,,0,0,0,14,14,2020,11
Medical University of South Carolina (SCMU),SCMU,TX1,2021-01-04 18:00:00,HR,3,3,2,48,48,17,,,0,,,2020,11
Baptist Memorial Hospital (TNBM),TNBM,TX1,2021-01-04 18:00:00,HR,3,5,3,35,35,35,,,,,,2020,11
Le Bonheur Children's Medical Center (TNLB),TNLB,TX1,2021-01-04 18:00:00,HR,,,,,,,1,3,0,26,26,2020,11
Saint Thomas Hospital (TNST),TNST,TX1,2021-01-04 18:00:00,HR,0,3,2,47,47,28,,,,,,2020,11
Vanderbilt University Medical Center (TNVU),TNVU,TX1,2021-01-04 18:00:00,HR,14,20,28,210,210,161,0,3,3,40,40,2020,11
Children's Medical Center of Dallas (TXCM),TXCM,TX1,2021-01-04 18:00:00,HR,,,,,,,3,10,3,54,54,2020,11
Seton Medical Center Austin (TXCT),TXCT,TX1,2021-01-04 18:00:00,HR,3,5,8,40,40,45,,,,,,2020,11
Medical City Dallas Hospital (TXHD),TXHD,TX1,2021-01-04 18:00:00,HR,1,2,6,28,28,33,,,,,,2020,11
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2021-01-04 18:00:00,HR,2,5,12,80,80,88,0,0,,1,1,2020,11
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2021-01-04 18:00:00,HR,0,4,14,55,55,75,,,,,,2020,11
Methodist Specialty and Transplant Hospital (TXHS),TXHS,TX1,2021-01-04 18:00:00,HR,3,5,8,56,56,55,0,0,,1,1,2020,11
University of Texas Medical Branch at Galveston (TXJS),TXJS,TX1,2021-01-04 18:00:00,HR,0,1,6,10,10,14,,,,,,2020,11
Houston Methodist Hospital (TXMH),TXMH,TX1,2021-01-04 18:00:00,HR,1,5,9,81,81,84,,,,,,2020,11
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2021-01-04 18:00:00,HR,1,4,13,75,75,91,,,0,,,2020,11
Scott and White Memorial Hospital (TXSW),TXSW,TX1,2021-01-04 18:00:00,HR,1,3,4,16,16,21,,,,,,2020,11
Texas Children's Hospital (TXTC),TXTC,TX1,2021-01-04 18:00:00,HR,0,0,0,3,3,2,0,1,5,60,60,2020,11
Baylor University Medical Center (TXTX),TXTX,TX1,2021-01-04 18:00:00,HR,5,10,29,130,130,144,,,,,,2020,11
Intermountain Medical Center (UTLD),UTLD,TX1,2021-01-04 18:00:00,HR,1,2,8,36,36,38,,,,,,2020,11
University of Utah Medical Center (UTMC),UTMC,TX1,2021-01-04 18:00:00,HR,2,4,3,62,62,49,,,,,,2020,11
Primary Children's Hospital (UTPC),UTPC,TX1,2021-01-04 18:00:00,HR,,,0,,,2,1,1,2,26,26,2020,11
Inova Fairfax Hospital (VAFH),VAFH,TX1,2021-01-04 18:00:00,HR,2,5,4,66,66,48,,,,,,2020,11
Medical College of Virginia Hospitals (VAMC),VAMC,TX1,2021-01-04 18:00:00,HR,1,2,7,61,61,54,0,0,,1,1,2020,11
Hunter Holmes McGuire Veterans Administration Medical Center (VAMV),VAMV,TX1,2021-01-04 18:00:00,HR,1,1,1,21,21,24,,,,,,2020,11
Sentara Norfolk General Hospital (VANG),VANG,TX1,2021-01-04 18:00:00,HR,6,10,7,63,63,39,,,,,,2020,11
University of Virginia Health Sciences Center (VAUV),VAUV,TX1,2021-01-04 18:00:00,HR,3,4,6,33,33,28,0,1,4,25,25,2020,11
Seattle Children's Hospital (WACH),WACH,TX1,2021-01-04 18:00:00,HR,0,1,1,3,3,2,1,1,3,47,47,2020,11
Providence Sacred Heart Medical Center & Children's Hospital (WASH),WASH,TX1,2021-01-04 18:00:00,HR,2,3,1,25,25,25,,,0,,,2020,11
University of Washington Medical Center (WAUW),WAUW,TX1,2021-01-04 18:00:00,HR,10,14,14,182,182,122,,,,,,2020,11
Children's Hospital of Wisconsin (WICH),WICH,TX1,2021-01-04 18:00:00,HR,0,0,,1,1,,0,2,5,23,23,2020,11
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2021-01-04 18:00:00,HR,0,1,4,30,30,17,,,,,,2020,11
Aurora St. Luke's Medical Center (WISL),WISL,TX1,2021-01-04 18:00:00,HR,3,4,12,60,60,55,,,,,,2020,11
University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2021-01-04 18:00:00,HR,3,7,5,67,67,38,,,,,,2020,11
West Virginia University Hospital (WVWU),WVWU,TX1,2021-01-04 18:00:00,HR,0,0,,2,2,,,,,,,2020,11
Children's of Alabama (ALCH),ALCH,TX1,2020-08-03 19:00:00,HR,,,0,,,1,0,0,3,26,26,2020,6
University of Alabama Hospital (ALUA),ALUA,TX1,2020-08-03 19:00:00,HR,0,1,2,59,59,40,,,,,,2020,6
Baptist Medical Center (ARBH),ARBH,TX1,2020-08-03 19:00:00,HR,1,3,4,31,31,35,,,,,,2020,6
Arkansas Children's Hospital (ARCH),ARCH,TX1,2020-08-03 19:00:00,HR,,,,,,,1,1,5,11,11,2020,6
Phoenix Children's Hospital (AZCH),AZCH,TX1,2020-08-03 19:00:00,HR,,,,,,,0,3,5,33,33,2020,6
Mayo Clinic Hospital (AZMC),AZMC,TX1,2020-08-03 19:00:00,HR,3,5,5,104,104,104,,,,,,2020,6
Banner University Medical Center-Tucson (AZUA),AZUA,TX1,2020-08-03 19:00:00,HR,2,4,6,31,31,14,0,0,,1,1,2020,6
Rady Children's Hospital and Health Center (CACH),CACH,TX1,2020-08-03 19:00:00,HR,,,,,,,1,3,0,18,18,2020,6
Childrens Hospital Los Angeles (CACL),CACL,TX1,2020-08-03 19:00:00,HR,1,1,0,2,2,2,0,0,0,16,16,2020,6
Cedars-Sinai Medical Center (CACS),CACS,TX1,2020-08-03 19:00:00,HR,7,21,41,244,244,277,0,0,,1,1,2020,6
Loma Linda University Medical Center (CALL),CALL,TX1,2020-08-03 19:00:00,HR,1,2,6,28,28,29,0,1,2,23,23,2020,6
UCSF Medical Center at Mission Bay (CAMB),CAMB,TX1,2020-08-03 19:00:00,HR,,,,,,,0,0,,2,2,2020,6
Lucile Salter Packard Children's Hospital at Stanford (CAPC),CAPC,TX1,2020-08-03 19:00:00,HR,1,1,1,4,4,4,1,2,5,50,50,2020,6
California Pacific Medical Center (CAPM),CAPM,TX1,2020-08-03 19:00:00,HR,0,0,1,32,32,7,,,,,,2020,6
University of California San Diego Medical Center (CASD),CASD,TX1,2020-08-03 19:00:00,HR,3,5,8,108,108,56,0,0,,2,2,2020,6
University of California San Francisco Medical Center (CASF),CASF,TX1,2020-08-03 19:00:00,HR,2,3,7,39,39,36,,,,,,2020,6
Sutter Meidcal Center Sacramento (CASG),CASG,TX1,2020-08-03 19:00:00,HR,3,3,2,25,25,26,,,,,,2020,6
Sharp Memorial Hospital (CASH),CASH,TX1,2020-08-03 19:00:00,HR,1,2,4,26,26,29,,,,,,2020,6
Stanford Health Care (CASU),CASU,TX1,2020-08-03 19:00:00,HR,3,8,29,142,142,141,,,0,,,2020,6
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2020-08-03 19:00:00,HR,5,7,19,97,97,110,0,0,2,21,21,2020,6
Keck Hospital of USC (CAUH),CAUH,TX1,2020-08-03 19:00:00,HR,1,1,4,36,36,46,,,,,,2020,6
Children's Hospital Colorado (COCH),COCH,TX1,2020-08-03 19:00:00,HR,0,0,0,1,1,1,1,2,2,35,35,2020,6
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2020-08-03 19:00:00,HR,1,5,12,92,92,83,,,,,,2020,6
Hartford Hospital (CTHH),CTHH,TX1,2020-08-03 19:00:00,HR,0,1,2,40,40,27,,,,,,2020,6
Yale New Haven Hospital (CTYN),CTYN,TX1,2020-08-03 19:00:00,HR,2,6,6,70,70,27,,,,,,2020,6
Children's National Medical Center (DCCH),DCCH,TX1,2020-08-03 19:00:00,HR,,,,,,,1,4,5,17,17,2020,6
Washington Hospital Center (DCWH),DCWH,TX1,2020-08-03 19:00:00,HR,2,3,5,42,42,42,,,,,,2020,6
Alfred I DuPont Hospital for Children (DEAI),DEAI,TX1,2020-08-03 19:00:00,HR,,,,,,,0,0,2,2,2,2020,6
Johns Hopkins All Children's Hospital (FLAC),FLAC,TX1,2020-08-03 19:00:00,HR,,,0,,,1,0,1,1,14,14,2020,6
Cleveland Clinic Florida Weston (FLCC),FLCC,TX1,2020-08-03 19:00:00,HR,4,9,6,60,60,31,,,,,,2020,6
Florida Hospital Medical Center (FLFH),FLFH,TX1,2020-08-03 19:00:00,HR,6,12,11,123,123,82,,,,,,2020,6
Memorial Regional Hospital/Joe DiMaggio Children's Hospital (FLJD),FLJD,TX1,2020-08-03 19:00:00,HR,1,1,,1,1,,0,0,0,22,22,2020,6
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2020-08-03 19:00:00,HR,3,6,10,58,58,51,0,0,0,6,6,2020,6
Memorial Regional Hospital (FLMR),FLMR,TX1,2020-08-03 19:00:00,HR,0,1,1,26,26,17,,,,,,2020,6
Mayo Clinic Florida (FLSL),FLSL,TX1,2020-08-03 19:00:00,HR,2,8,6,57,57,48,0,0,,1,1,2020,6
Tampa General Hospital (FLTG),FLTG,TX1,2020-08-03 19:00:00,HR,7,11,6,121,121,108,,,,,,2020,6
UF Health Shands Hospital (FLUF),FLUF,TX1,2020-08-03 19:00:00,HR,3,7,8,35,35,48,1,1,2,34,34,2020,6
Children's Healthcare of Atlanta at Egleston (GAEH),GAEH,TX1,2020-08-03 19:00:00,HR,,,0,,,2,0,0,5,30,30,2020,6
Emory University Hospital (GAEM),GAEM,TX1,2020-08-03 19:00:00,HR,3,12,10,80,80,77,,,,,,2020,6
Piedmont Hospital (GAPH),GAPH,TX1,2020-08-03 19:00:00,HR,1,5,8,29,29,22,,,,,,2020,6
University of Iowa Hospitals and Clinics Transplant Programs (IAIV),IAIV,TX1,2020-08-03 19:00:00,HR,0,1,3,22,22,20,0,2,3,12,12,2020,6
Advocate Christ Medical Center (ILCH),ILCH,TX1,2020-08-03 19:00:00,HR,0,1,9,58,58,49,0,0,,1,1,2020,6
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM),ILCM,TX1,2020-08-03 19:00:00,HR,0,0,0,4,4,1,0,1,2,58,58,2020,6
Loyola University Medical Center (ILLU),ILLU,TX1,2020-08-03 19:00:00,HR,2,5,7,60,60,56,0,0,,1,1,2020,6
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2020-08-03 19:00:00,HR,8,14,11,102,102,69,,,,,,2020,6
University of Chicago Medical Center (ILUC),ILUC,TX1,2020-08-03 19:00:00,HR,1,3,6,78,78,70,0,0,0,3,3,2020,6
Indiana University Health (INIM),INIM,TX1,2020-08-03 19:00:00,HR,3,3,5,31,31,42,0,1,0,5,5,2020,6
Lutheran Hospital of Fort Wayne (INLH),INLH,TX1,2020-08-03 19:00:00,HR,2,4,3,11,11,17,,,,,,2020,6
St Vincent Hospital and Health Care Center (INSV),INSV,TX1,2020-08-03 19:00:00,HR,2,4,13,99,99,63,0,0,,2,2,2020,6
University of Kansas Hospital (KSUK),KSUK,TX1,2020-08-03 19:00:00,HR,1,1,0,52,52,2,,,,,,2020,6
Jewish Hospital (KYJH),KYJH,TX1,2020-08-03 19:00:00,HR,0,1,6,18,18,20,,,,,,2020,6
Norton Children's Hospital (KYKC),KYKC,TX1,2020-08-03 19:00:00,HR,,,,,,,1,1,1,17,17,2020,6
University of Kentucky Medical Center (KYUK),KYUK,TX1,2020-08-03 19:00:00,HR,3,8,17,79,79,87,,,,,,2020,6
Ochsner Foundation Hospital (LAOF),LAOF,TX1,2020-08-03 19:00:00,HR,2,2,8,63,63,63,0,0,0,6,6,2020,6
Boston Children's Hospital (MACH),MACH,TX1,2020-08-03 19:00:00,HR,,,0,,,1,0,2,7,28,28,2020,6
Massachusetts General Hospital (MAMG),MAMG,TX1,2020-08-03 19:00:00,HR,3,10,9,100,100,48,,,,,,2020,6
Tufts Medical Center (MANM),MANM,TX1,2020-08-03 19:00:00,HR,2,7,6,111,111,86,,,,,,2020,6
Brigham and Women's Hospital (MAPB),MAPB,TX1,2020-08-03 19:00:00,HR,0,7,10,59,59,55,,,,,,2020,6
Johns Hopkins Hospital (MDJH),MDJH,TX1,2020-08-03 19:00:00,HR,4,6,5,45,45,45,0,0,0,10,10,2020,6
University of Maryland Medical System (MDUM),MDUM,TX1,2020-08-03 19:00:00,HR,4,7,5,56,56,59,0,0,0,3,3,2020,6
Children's Hospital of Michigan (MICH),MICH,TX1,2020-08-03 19:00:00,HR,0,0,0,1,1,1,2,3,3,9,9,2020,6
Henry Ford Hospital (MIHF),MIHF,TX1,2020-08-03 19:00:00,HR,1,3,12,49,49,51,0,0,,1,1,2020,6
Spectrum Health (MISH),MISH,TX1,2020-08-03 19:00:00,HR,1,3,6,40,40,46,,,,,,2020,6
University of Michigan Medical Center (MIUM),MIUM,TX1,2020-08-03 19:00:00,HR,0,2,11,59,59,64,1,2,1,24,24,2020,6
Abbott Northwestern Hospital (MNAN),MNAN,TX1,2020-08-03 19:00:00,HR,0,2,5,36,36,36,,,,,,2020,6
Children's Minnesota (MNCM),MNCM,TX1,2020-08-03 19:00:00,HR,,,,,,,0,0,,3,3,2020,6
Rochester Methodist Hospital (Mayo Clinic) (MNMC),MNMC,TX1,2020-08-03 19:00:00,HR,0,2,4,38,38,41,0,3,1,18,18,2020,6
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2020-08-03 19:00:00,HR,0,5,7,72,72,51,3,3,1,14,14,2020,6
Barnes-Jewish Hospital (MOBH),MOBH,TX1,2020-08-03 19:00:00,HR,1,1,13,82,82,76,,,,,,2020,6
Cardinal Glennon Children's Hospital (MOCG),MOCG,TX1,2020-08-03 19:00:00,HR,0,0,,1,1,,0,0,1,2,2,2020,6
St. Louis Children's Hospital (MOCH),MOCH,TX1,2020-08-03 19:00:00,HR,0,0,1,7,7,6,1,1,8,41,41,2020,6
Children's Mercy Hospital (MOCM),MOCM,TX1,2020-08-03 19:00:00,HR,,,,,,,0,1,0,14,14,2020,6
St Luke's Hospital of Kansas City (MOLH),MOLH,TX1,2020-08-03 19:00:00,HR,2,4,7,97,97,92,,,,,,2020,6
University of Mississippi Medical Center (MSUM),MSUM,TX1,2020-08-03 19:00:00,HR,4,5,5,26,26,30,0,0,0,6,6,2020,6
Wake Forest Baptist Medical Center (NCBG),NCBG,TX1,2020-08-03 19:00:00,HR,0,0,2,25,25,24,,,,,,2020,6
Carolinas Medical Center (NCCM),NCCM,TX1,2020-08-03 19:00:00,HR,8,9,6,53,53,56,2,3,2,20,20,2020,6
Duke University Hospital (NCDU),NCDU,TX1,2020-08-03 19:00:00,HR,4,23,23,166,166,134,0,1,5,15,15,2020,6
University of North Carolina Hospitals (NCMH),NCMH,TX1,2020-08-03 19:00:00,HR,2,5,3,38,38,22,0,0,0,1,1,2020,6
Children's Hospital & Medical Center (NECH),NECH,TX1,2020-08-03 19:00:00,HR,0,0,0,1,1,1,0,2,3,12,12,2020,6
The Nebraska Medical Center (NEUN),NEUN,TX1,2020-08-03 19:00:00,HR,4,9,16,102,102,91,0,0,,1,1,2020,6
Newark Beth Israel Medical Center (NJBI),NJBI,TX1,2020-08-03 19:00:00,HR,3,11,15,108,108,126,,,,,,2020,6
Robert Wood Johnson University Hospital (NJRW),NJRW,TX1,2020-08-03 19:00:00,HR,1,3,4,20,20,26,,,,,,2020,6
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2020-08-03 19:00:00,HR,0,8,14,138,138,100,0,3,4,65,65,2020,6
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)",NYFL,TX1,2020-08-03 19:00:00,HR,2,4,2,40,40,34,,,,,,2020,6
Montefiore Medical Center (NYMA),NYMA,TX1,2020-08-03 19:00:00,HR,2,6,16,93,93,79,0,0,1,15,15,2020,6
Mount Sinai Medical Center (NYMS),NYMS,TX1,2020-08-03 19:00:00,HR,2,8,20,62,62,66,0,0,2,4,4,2020,6
North Shore University Hospital/Northwell Health (NYNS),NYNS,TX1,2020-08-03 19:00:00,HR,1,2,,20,20,,,,,,,2020,6
New York University Medical Center (NYUC),NYUC,TX1,2020-08-03 19:00:00,HR,1,1,,46,46,,,,,,,2020,6
Westchester Medical Center (NYWC),NYWC,TX1,2020-08-03 19:00:00,HR,2,8,10,59,59,47,,,,,,2020,6
The Cleveland Clinic Foundation (OHCC),OHCC,TX1,2020-08-03 19:00:00,HR,2,4,14,117,117,118,0,1,1,11,11,2020,6
Nationwide Children's Hospital (OHCH),OHCH,TX1,2020-08-03 19:00:00,HR,0,0,0,2,2,1,0,1,0,13,13,2020,6
Children's Hospital Medical Center (OHCM),OHCM,TX1,2020-08-03 19:00:00,HR,0,0,0,2,2,2,1,4,3,26,26,2020,6
Ohio State University Medical Center (OHOU),OHOU,TX1,2020-08-03 19:00:00,HR,0,5,9,58,58,62,,,,,,2020,6
University of Cincinnati  Medical Center (OHUC),OHUC,TX1,2020-08-03 19:00:00,HR,0,0,3,13,13,7,,,,,,2020,6
University Hospitals of Cleveland (OHUH),OHUH,TX1,2020-08-03 19:00:00,HR,1,3,6,33,33,24,,,,,,2020,6
Integris Baptist Medical Center (OKBC),OKBC,TX1,2020-08-03 19:00:00,HR,1,3,9,46,46,53,,,1,,,2020,6
Oregon Health & Science University (ORUO),ORUO,TX1,2020-08-03 19:00:00,HR,3,6,9,28,28,63,,,0,,,2020,6
Allegheny General Hospital (PAAG),PAAG,TX1,2020-08-03 19:00:00,HR,2,4,5,59,59,49,,,,,,2020,6
UPMC Children's Hospital of Pittsburgh (PACH),PACH,TX1,2020-08-03 19:00:00,HR,0,0,0,2,2,2,0,1,4,25,25,2020,6
Children's Hospital of Philadelphia (PACP),PACP,TX1,2020-08-03 19:00:00,HR,,,,,,,2,4,4,22,22,2020,6
Penn State Milton S Hershey Medical Center (PAHE),PAHE,TX1,2020-08-03 19:00:00,HR,0,1,3,32,32,17,,,,,,2020,6
University of Pittsburgh Medical Center (PAPT),PAPT,TX1,2020-08-03 19:00:00,HR,4,7,4,86,86,54,,,1,,,2020,6
Thomas Jefferson University Hospital (PATJ),PATJ,TX1,2020-08-03 19:00:00,HR,1,2,4,23,23,16,,,,,,2020,6
Temple University Hospital (PATU),PATU,TX1,2020-08-03 19:00:00,HR,1,4,2,42,42,43,,,,,,2020,6
Hospital of the University of Pennsylvania (PAUP),PAUP,TX1,2020-08-03 19:00:00,HR,3,12,24,116,116,148,,,,,,2020,6
Cardiovascular Center of Puerto Rico and the Caribbean (PRCC),PRCC,TX1,2020-08-03 19:00:00,HR,0,0,2,7,7,9,,,0,,,2020,6
MUSC Children's Hospital (SCCH),SCCH,TX1,2020-08-03 19:00:00,HR,,,,,,,0,0,,13,13,2020,6
Medical University of South Carolina (SCMU),SCMU,TX1,2020-08-03 19:00:00,HR,2,3,1,43,43,9,,,2,,,2020,6
Baptist Memorial Hospital (TNBM),TNBM,TX1,2020-08-03 19:00:00,HR,2,4,2,37,37,29,,,,,,2020,6
Le Bonheur Children's Medical Center (TNLB),TNLB,TX1,2020-08-03 19:00:00,HR,,,,,,,1,3,0,29,29,2020,6
Saint Thomas Hospital (TNST),TNST,TX1,2020-08-03 19:00:00,HR,1,4,1,51,51,16,,,,,,2020,6
Vanderbilt University Medical Center (TNVU),TNVU,TX1,2020-08-03 19:00:00,HR,10,16,28,205,205,137,0,3,2,34,34,2020,6
Children's Medical Center of Dallas (TXCM),TXCM,TX1,2020-08-03 19:00:00,HR,,,,,,,3,8,4,57,57,2020,6
Seton Medical Center Austin (TXCT),TXCT,TX1,2020-08-03 19:00:00,HR,3,5,9,42,42,45,,,,,,2020,6
Medical City Dallas Hospital (TXHD),TXHD,TX1,2020-08-03 19:00:00,HR,2,3,6,28,28,39,,,,,,2020,6
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2020-08-03 19:00:00,HR,3,6,15,77,77,104,0,0,0,1,1,2020,6
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2020-08-03 19:00:00,HR,1,6,13,57,57,72,,,,,,2020,6
Methodist Specialty and Transplant Hospital (TXHS),TXHS,TX1,2020-08-03 19:00:00,HR,3,4,9,51,51,55,0,0,,1,1,2020,6
University of Texas Medical Branch at Galveston (TXJS),TXJS,TX1,2020-08-03 19:00:00,HR,1,2,7,12,12,15,,,,,,2020,6
Houston Methodist Hospital (TXMH),TXMH,TX1,2020-08-03 19:00:00,HR,1,4,11,87,87,76,,,,,,2020,6
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2020-08-03 19:00:00,HR,1,5,13,79,79,92,,,0,,,2020,6
Scott and White Memorial Hospital (TXSW),TXSW,TX1,2020-08-03 19:00:00,HR,3,4,3,23,23,16,,,,,,2020,6
Texas Children's Hospital (TXTC),TXTC,TX1,2020-08-03 19:00:00,HR,0,0,0,3,3,1,1,3,5,59,59,2020,6
Baylor University Medical Center (TXTX),TXTX,TX1,2020-08-03 19:00:00,HR,7,13,33,130,130,166,,,,,,2020,6
Intermountain Medical Center (UTLD),UTLD,TX1,2020-08-03 19:00:00,HR,1,3,7,36,36,37,,,,,,2020,6
University of Utah Medical Center (UTMC),UTMC,TX1,2020-08-03 19:00:00,HR,3,4,4,62,62,46,,,,,,2020,6
Primary Children's Hospital (UTPC),UTPC,TX1,2020-08-03 19:00:00,HR,,,0,,,2,1,1,2,20,20,2020,6
Inova Fairfax Hospital (VAFH),VAFH,TX1,2020-08-03 19:00:00,HR,1,4,4,60,60,52,,,,,,2020,6
Medical College of Virginia Hospitals (VAMC),VAMC,TX1,2020-08-03 19:00:00,HR,1,2,9,49,49,53,,,,,,2020,6
Hunter Holmes McGuire Veterans Administration Medical Center (VAMV),VAMV,TX1,2020-08-03 19:00:00,HR,1,1,1,24,24,25,,,,,,2020,6
Sentara Norfolk General Hospital (VANG),VANG,TX1,2020-08-03 19:00:00,HR,4,6,8,63,63,37,,,,,,2020,6
University of Virginia Health Sciences Center (VAUV),VAUV,TX1,2020-08-03 19:00:00,HR,2,4,5,35,35,25,1,2,4,22,22,2020,6
Seattle Children's Hospital (WACH),WACH,TX1,2020-08-03 19:00:00,HR,0,1,1,2,2,2,1,1,3,41,41,2020,6
Providence Sacred Heart Medical Center & Children's Hospital (WASH),WASH,TX1,2020-08-03 19:00:00,HR,2,3,1,22,22,25,,,0,,,2020,6
University of Washington Medical Center (WAUW),WAUW,TX1,2020-08-03 19:00:00,HR,11,15,13,179,179,117,,,,,,2020,6
Children's Hospital of Wisconsin (WICH),WICH,TX1,2020-08-03 19:00:00,HR,0,0,,1,1,,0,3,5,28,28,2020,6
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2020-08-03 19:00:00,HR,0,3,1,35,35,14,,,,,,2020,6
Aurora St. Luke's Medical Center (WISL),WISL,TX1,2020-08-03 19:00:00,HR,2,6,9,58,58,59,,,,,,2020,6
University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2020-08-03 19:00:00,HR,3,5,6,56,56,41,,,,,,2020,6
University of Alabama Hospital (ALUA) , ALUA , TX1 , 2014/03/20 , Heart , 0 , 1 , 7 , 49 , 49 , 38 , 0 , 0 , 0 , 16 , 16 ,2014,1
Baptist Medical Center (ARBH) , ARBH , TX1 , 2014/03/20 , Heart , 0 , 1 , 5 , 22 , 22 , 29 ,   ,   ,   ,   ,   ,2014,1
Arkansas Children's Hospital (ARCH) , ARCH , TX1 , 2014/03/20 , Heart , 0 , 1 , 1 , 3 , 3 , 3 , 3 , 8 , 17 , 62 , 62 ,2014,1
Phoenix Children's Hospital (AZCH) , AZCH , TX1 , 2014/03/20 , Heart ,   ,   ,   ,   ,   ,   , 0 , 0 ,   , 12 , 12 ,2014,1
