ENTIRE_NAME,CTR_CD,CTR_TY,RELEASE_DATE,ORG,GSR_AD_OBS_C1M,GSR_AD_OBS_C1Y,GSR_AD_OBS_C3Y,GSR_AD_N_C1M,GSR_AD_N_C1Y,GSR_AD_N_C3Y,GSR_P0_OBS_C1M,GSR_P0_OBS_C1Y,GSR_P0_OBS_C3Y,GSR_P0_N_C1M,GSR_P0_N_C1Y,YEAR,MONTH
Stanford Health Care (CASU),CASU,TX1,2023-01-05 18:00:00,LI,7,14,24,195,195,188,,,,,,2022,11
University of California at Los Angeles Medical Center (CAUC),CAUC,TX1,2023-01-05 18:00:00,LI,9,20,41,310,310,316,0,0,2,28,28,2022,11
Keck Hospital of USC (CAUH),CAUH,TX1,2023-01-05 18:00:00,LI,6,9,31,303,303,227,,,,,,2022,11
Children's Hospital Colorado (COCH),COCH,TX1,2023-01-05 18:00:00,LI,0,0,,1,1,,1,2,1,31,31,2022,11
Centura Porter Adventist Hospital (COPM),COPM,TX1,2023-01-05 18:00:00,LI,0,1,3,12,12,19,,,,,,2022,11
Presbyterian/St Luke's Medical Center (COSL),COSL,TX1,2023-01-05 18:00:00,LI,0,2,2,42,42,25,,,,,,2022,11
University of Colorado Hospital/Health Science Center (COUC),COUC,TX1,2023-01-05 18:00:00,LI,12,22,26,231,231,262,,,0,,,2022,11
Hartford Hospital (CTHH),CTHH,TX1,2023-01-05 18:00:00,LI,1,2,14,57,57,59,,,,,,2022,11
Yale New Haven Hospital (CTYN),CTYN,TX1,2023-01-05 18:00:00,LI,5,6,4,51,51,58,0,0,1,8,8,2022,11
Georgetown University Medical Center (DCGU),DCGU,TX1,2023-01-05 18:00:00,LI,8,21,15,206,206,199,1,2,5,38,38,2022,11
Alfred I DuPont Hospital for Children (DEAI),DEAI,TX1,2023-01-05 18:00:00,LI,,,,,,,0,1,2,16,16,2022,11
Broward Health Medical Center (FLBC),FLBC,TX1,2023-01-05 18:00:00,LI,3,3,4,31,31,35,,,,,,2022,11
Cleveland Clinic Florida Weston (FLCC),FLCC,TX1,2023-01-05 18:00:00,LI,4,7,22,77,77,127,,,,,,2022,11
Florida Hospital Medical Center (FLFH),FLFH,TX1,2023-01-05 18:00:00,LI,3,10,17,110,110,148,0,2,0,20,20,2022,11
Jackson Memorial Hospital University of Miami School of Medicine (FLJM),FLJM,TX1,2023-01-05 18:00:00,LI,6,15,22,263,263,203,5,6,8,25,25,2022,11
Largo Medical Center (FLLM),FLLM,TX1,2023-01-05 18:00:00,LI,1,1,4,21,21,28,,,,,,2022,11
Mayo Clinic Florida (FLSL),FLSL,TX1,2023-01-05 18:00:00,LI,13,16,33,314,314,358,,,,,,2022,11
Tampa General Hospital (FLTG),FLTG,TX1,2023-01-05 18:00:00,LI,7,22,14,299,299,206,,,,,,2022,11
UF Health Shands Hospital (FLUF),FLUF,TX1,2023-01-05 18:00:00,LI,1,2,8,196,196,60,,,,,,2022,11
Children's Healthcare of Atlanta at Egleston (GAEH),GAEH,TX1,2023-01-05 18:00:00,LI,0,0,1,1,1,7,2,3,2,50,50,2022,11
Emory University Hospital (GAEM),GAEM,TX1,2023-01-05 18:00:00,LI,7,17,18,256,256,283,,,0,,,2022,11
Piedmont Hospital (GAPH),GAPH,TX1,2023-01-05 18:00:00,LI,6,17,37,290,290,284,,,,,,2022,11
The Queen's Medical Center (HIQM),HIQM,TX1,2023-01-05 18:00:00,LI,2,4,6,37,37,33,,,,,,2022,11
University of Iowa Hospitals and Clinics Transplant Programs (IAIV),IAIV,TX1,2023-01-05 18:00:00,LI,6,6,5,56,56,61,,,,,,2022,11
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM),ILCM,TX1,2023-01-05 18:00:00,LI,,,,,,,2,4,10,26,26,2022,11
Loyola University Medical Center (ILLU),ILLU,TX1,2023-01-05 18:00:00,LI,10,13,16,149,149,126,,,,,,2022,11
Northwestern Memorial Hospital (ILNM),ILNM,TX1,2023-01-05 18:00:00,LI,7,12,27,217,217,228,,,,,,2022,11
Rush University Medical Center (ILPL),ILPL,TX1,2023-01-05 18:00:00,LI,6,7,5,81,81,66,,,,,,2022,11
University of Chicago Medical Center (ILUC),ILUC,TX1,2023-01-05 18:00:00,LI,3,10,10,128,128,62,2,2,1,10,10,2022,11
University of Illinois Medical Center (ILUI),ILUI,TX1,2023-01-05 18:00:00,LI,2,13,9,110,110,104,,,,,,2022,11
Indiana University Health (INIM),INIM,TX1,2023-01-05 18:00:00,LI,13,20,21,302,302,310,1,2,1,15,15,2022,11
University of Kansas Hospital (KSUK),KSUK,TX1,2023-01-05 18:00:00,LI,5,8,6,96,96,185,,,,,,2022,11
Jewish Hospital (KYJH),KYJH,TX1,2023-01-05 18:00:00,LI,1,1,9,37,37,73,,,,,,2022,11
University of Kentucky Medical Center (KYUK),KYUK,TX1,2023-01-05 18:00:00,LI,1,5,9,112,112,103,,,,,,2022,11
Children's Hospital (LACH),LACH,TX1,2023-01-05 18:00:00,LI,,,,,,,0,0,,2,2,2022,11
Ochsner Foundation Hospital (LAOF),LAOF,TX1,2023-01-05 18:00:00,LI,18,30,40,349,349,443,0,1,1,9,9,2022,11
Tulane Medical Center (LATU),LATU,TX1,2023-01-05 18:00:00,LI,1,2,4,34,34,51,,,,,,2022,11
Willis-Knighton Medical Center (LAWK),LAWK,TX1,2023-01-05 18:00:00,LI,3,6,6,27,27,45,,,,,,2022,11
Beth Israel Deaconess Medical Center (MABI),MABI,TX1,2023-01-05 18:00:00,LI,6,10,5,87,87,78,,,,,,2022,11
Boston Children's Hospital (MACH),MACH,TX1,2023-01-05 18:00:00,LI,,,,,,,0,0,1,27,27,2022,11
Lahey Clinic Medical Center (MALC),MALC,TX1,2023-01-05 18:00:00,LI,9,18,22,181,181,225,,,,,,2022,11
Massachusetts General Hospital (MAMG),MAMG,TX1,2023-01-05 18:00:00,LI,3,11,17,164,164,163,0,0,0,1,1,2022,11
UMass Memorial Medical Center (MAUM),MAUM,TX1,2023-01-05 18:00:00,LI,7,15,23,161,161,149,,,,,,2022,11
Johns Hopkins Hospital (MDJH),MDJH,TX1,2023-01-05 18:00:00,LI,4,12,25,253,253,235,1,1,2,20,20,2022,11
University of Maryland Medical System (MDUM),MDUM,TX1,2023-01-05 18:00:00,LI,12,23,59,194,194,294,,,0,,,2022,11
William Beaumont Hospital (MIBH),MIBH,TX1,2023-01-05 18:00:00,LI,0,1,6,47,47,63,,,,,,2022,11
Children's Hospital of Michigan (MICH),MICH,TX1,2023-01-05 18:00:00,LI,,,,,,,0,0,0,6,6,2022,11
Henry Ford Hospital (MIHF),MIHF,TX1,2023-01-05 18:00:00,LI,4,15,29,212,212,242,,,,,,2022,11
University of Michigan Medical Center (MIUM),MIUM,TX1,2023-01-05 18:00:00,LI,8,14,24,178,178,170,0,2,1,22,22,2022,11
Rochester Methodist Hospital (Mayo Clinic) (MNMC),MNMC,TX1,2023-01-05 18:00:00,LI,5,12,29,239,239,254,2,3,1,10,10,2022,11
"University of Minnesota Medical Center, Fairview (MNUM)",MNUM,TX1,2023-01-05 18:00:00,LI,3,5,18,178,178,172,1,1,3,20,20,2022,11
Barnes-Jewish Hospital (MOBH),MOBH,TX1,2023-01-05 18:00:00,LI,13,20,32,266,266,264,,,,,,2022,11
Cardinal Glennon Children's Hospital (MOCG),MOCG,TX1,2023-01-05 18:00:00,LI,,,1,,,1,0,0,1,3,3,2022,11
St. Louis Children's Hospital (MOCH),MOCH,TX1,2023-01-05 18:00:00,LI,0,0,,2,2,,2,2,2,32,32,2022,11
Children's Mercy Hospital (MOCM),MOCM,TX1,2023-01-05 18:00:00,LI,,,,,,,1,1,3,2,2,2022,11
St Luke's Hospital of Kansas City (MOLH),MOLH,TX1,2023-01-05 18:00:00,LI,0,0,4,59,59,44,,,,,,2022,11
SSM Health Saint Louis University Hospital (MOSL),MOSL,TX1,2023-01-05 18:00:00,LI,0,3,6,68,68,67,,,,,,2022,11
University of Mississippi Medical Center (MSUM),MSUM,TX1,2023-01-05 18:00:00,LI,0,2,14,90,90,91,,,1,,,2022,11
Carolinas Medical Center (NCCM),NCCM,TX1,2023-01-05 18:00:00,LI,5,10,19,163,163,188,0,0,0,5,5,2022,11
Duke University Hospital (NCDU),NCDU,TX1,2023-01-05 18:00:00,LI,5,9,14,219,219,194,2,2,1,27,27,2022,11
University of North Carolina Hospitals (NCMH),NCMH,TX1,2023-01-05 18:00:00,LI,1,2,5,69,69,86,,,0,,,2022,11
The Nebraska Medical Center (NEUN),NEUN,TX1,2023-01-05 18:00:00,LI,8,13,18,196,196,169,0,0,2,20,20,2022,11
Our Lady of Lourdes Medical Center (NJLL),NJLL,TX1,2023-01-05 18:00:00,LI,2,3,4,29,29,36,,,,,,2022,11
University Hospital (NJUH),NJUH,TX1,2023-01-05 18:00:00,LI,0,3,4,99,99,60,,,,,,2022,11
NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP),NYCP,TX1,2023-01-05 18:00:00,LI,11,16,18,175,175,133,0,0,6,50,50,2022,11
"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)",NYFL,TX1,2023-01-05 18:00:00,LI,9,14,13,184,184,104,0,0,2,2,2,2022,11
Montefiore Medical Center (NYMA),NYMA,TX1,2023-01-05 18:00:00,LI,2,5,3,88,88,103,0,0,3,14,14,2022,11
Mount Sinai Medical Center (NYMS),NYMS,TX1,2023-01-05 18:00:00,LI,19,35,27,300,300,264,0,1,1,15,15,2022,11
North Shore University Hospital/Northwell Health (NYNS),NYNS,TX1,2023-01-05 18:00:00,LI,0,0,,15,15,,,,,,,2022,11
New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY),NYNY,TX1,2023-01-05 18:00:00,LI,2,8,15,130,130,126,,,,,,2022,11
New York University Medical Center (NYUC),NYUC,TX1,2023-01-05 18:00:00,LI,0,2,12,105,105,106,,,,,,2022,11
Westchester Medical Center (NYWC),NYWC,TX1,2023-01-05 18:00:00,LI,5,12,7,144,144,68,0,0,,3,3,2022,11
The Cleveland Clinic Foundation (OHCC),OHCC,TX1,2023-01-05 18:00:00,LI,13,29,32,346,346,316,0,0,3,12,12,2022,11
Nationwide Children's Hospital (OHCH),OHCH,TX1,2023-01-05 18:00:00,LI,,,0,,,1,0,0,,4,4,2022,11
Children's Hospital Medical Center (OHCM),OHCM,TX1,2023-01-05 18:00:00,LI,0,0,0,2,2,2,2,3,7,58,58,2022,11
Ohio State University Medical Center (OHOU),OHOU,TX1,2023-01-05 18:00:00,LI,6,13,28,282,282,269,,,,,,2022,11
University of Cincinnati  Medical Center (OHUC),OHUC,TX1,2023-01-05 18:00:00,LI,15,30,24,296,296,260,,,,,,2022,11
University Hospitals of Cleveland (OHUH),OHUH,TX1,2023-01-05 18:00:00,LI,0,1,3,36,36,47,0,0,,1,1,2022,11
Integris Baptist Medical Center (OKBC),OKBC,TX1,2023-01-05 18:00:00,LI,1,9,13,165,165,120,0,0,,1,1,2022,11
OU Medical Center (OKMD),OKMD,TX1,2023-01-05 18:00:00,LI,3,5,2,44,44,3,0,0,0,4,4,2022,11
Oregon Health & Science University (ORUO),ORUO,TX1,2023-01-05 18:00:00,LI,2,4,15,145,145,138,,,,,,2022,11
VA Portland Health Care System (ORVA),ORVA,TX1,2023-01-05 18:00:00,LI,0,4,2,41,41,56,,,,,,2022,11
Albert Einstein Medical Center (PAAE),PAAE,TX1,2023-01-05 18:00:00,LI,3,11,15,137,137,153,,,,,,2022,11
Allegheny General Hospital (PAAG),PAAG,TX1,2023-01-05 18:00:00,LI,2,8,10,94,94,80,,,,,,2022,11
UPMC Children's Hospital of Pittsburgh (PACH),PACH,TX1,2023-01-05 18:00:00,LI,0,0,0,3,3,11,0,1,5,54,54,2022,11
Children's Hospital of Philadelphia (PACP),PACP,TX1,2023-01-05 18:00:00,LI,,,,,,,1,2,4,42,42,2022,11
Geisinger Medical Center (PAGM),PAGM,TX1,2023-01-05 18:00:00,LI,1,2,4,25,25,41,,,,,,2022,11
Penn State Milton S Hershey Medical Center (PAHE),PAHE,TX1,2023-01-05 18:00:00,LI,2,5,4,32,32,55,,,,,,2022,11
University of Pittsburgh Medical Center (PAPT),PAPT,TX1,2023-01-05 18:00:00,LI,6,19,20,278,278,263,,,,,,2022,11
,PARH,TX1,2023-01-05 18:00:00,LI,0,0,,3,3,,,,,,,2022,11
Thomas Jefferson University Hospital (PATJ),PATJ,TX1,2023-01-05 18:00:00,LI,11,18,15,199,199,186,,,,,,2022,11
Temple University Hospital (PATU),PATU,TX1,2023-01-05 18:00:00,LI,1,2,1,24,24,19,,,,,,2022,11
Hospital of the University of Pennsylvania (PAUP),PAUP,TX1,2023-01-05 18:00:00,LI,6,18,30,279,279,303,0,0,,2,2,2022,11
VA Pittsburgh Healthcare System (PAVA),PAVA,TX1,2023-01-05 18:00:00,LI,2,4,12,68,68,94,,,,,,2022,11
Auxilio Mutuo Hospital (PRSJ),PRSJ,TX1,2023-01-05 18:00:00,LI,3,5,11,81,81,81,1,1,0,6,6,2022,11
Medical University of South Carolina (SCMU),SCMU,TX1,2023-01-05 18:00:00,LI,4,8,22,141,141,186,0,0,3,16,16,2022,11
Avera McKennan Hospital (SDMK),SDMK,TX1,2023-01-05 18:00:00,LI,2,6,2,20,20,22,,,,,,2022,11
Le Bonheur Children's Medical Center (TNLB),TNLB,TX1,2023-01-05 18:00:00,LI,,,,,,,1,1,2,7,7,2022,11
Methodist University Hospital (TNMH),TNMH,TX1,2023-01-05 18:00:00,LI,13,22,47,235,235,248,,,,,,2022,11
Vanderbilt University Medical Center (TNVU),TNVU,TX1,2023-01-05 18:00:00,LI,5,15,23,257,257,298,1,1,2,20,20,2022,11
Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS),TXAS,TX1,2023-01-05 18:00:00,LI,4,9,7,97,97,90,,,,,,2022,11
"University Hospital, University of Texas Health Science Center (TXBC)",TXBC,TX1,2023-01-05 18:00:00,LI,2,8,12,244,244,214,,,2,,,2022,11
Children's Medical Center of Dallas (TXCM),TXCM,TX1,2023-01-05 18:00:00,LI,,,1,,,1,1,2,3,26,26,2022,11
"Memorial Hermann Hospital, University of Texas at Houston (TXHH)",TXHH,TX1,2023-01-05 18:00:00,LI,2,2,5,54,54,70,0,0,0,8,8,2022,11
CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI),TXHI,TX1,2023-01-05 18:00:00,LI,2,7,32,163,163,192,,,,,,2022,11
Methodist Specialty and Transplant Hospital (TXHS),TXHS,TX1,2023-01-05 18:00:00,LI,4,10,11,134,134,114,,,,,,2022,11
University of Texas Medical Branch at Galveston (TXJS),TXJS,TX1,2023-01-05 18:00:00,LI,2,4,5,36,36,42,,,,,,2022,11
Methodist Dallas Medical Center (TXMC),TXMC,TX1,2023-01-05 18:00:00,LI,2,10,18,161,161,140,,,,,,2022,11
Houston Methodist Hospital (TXMH),TXMH,TX1,2023-01-05 18:00:00,LI,12,28,40,325,325,296,,,,,,2022,11
Medical City Fort Worth (TXPL),TXPL,TX1,2023-01-05 18:00:00,LI,,,3,,,14,,,,,,2022,11
UT Southwestern Medical Center/ (TXSP),TXSP,TX1,2023-01-05 18:00:00,LI,4,10,17,224,224,188,,,,,,2022,11
Texas Children's Hospital (TXTC),TXTC,TX1,2023-01-05 18:00:00,LI,0,0,0,1,1,3,1,5,6,79,79,2022,11
Baylor University Medical Center (TXTX),TXTX,TX1,2023-01-05 18:00:00,LI,9,20,29,170,170,249,,,1,,,2022,11
University Children?s Health (TXUC),TXUC,TX1,2023-01-05 18:00:00,LI,,,,,,,0,0,0,11,11,2022,11
Michael E. DeBakey VA Medical Center (TXVA),TXVA,TX1,2023-01-05 18:00:00,LI,0,0,5,12,12,42,,,,,,2022,11
Intermountain Medical Center (UTLD),UTLD,TX1,2023-01-05 18:00:00,LI,3,5,12,170,170,113,,,,,,2022,11
University of Utah Medical Center (UTMC),UTMC,TX1,2023-01-05 18:00:00,LI,3,5,3,82,82,86,,,,,,2022,11
Primary Children's Hospital (UTPC),UTPC,TX1,2023-01-05 18:00:00,LI,,,,,,,4,5,4,27,27,2022,11
Medical College of Virginia Hospitals (VAMC),VAMC,TX1,2023-01-05 18:00:00,LI,6,13,23,297,297,180,0,0,0,1,1,2022,11
University of Virginia Health Sciences Center (VAUV),VAUV,TX1,2023-01-05 18:00:00,LI,5,10,15,150,150,208,0,0,0,6,6,2022,11
Seattle Children's Hospital (WACH),WACH,TX1,2023-01-05 18:00:00,LI,0,0,,1,1,,0,0,3,24,24,2022,11
Swedish Medical Center (WASM),WASM,TX1,2023-01-05 18:00:00,LI,4,7,9,60,60,82,,,,,,2022,11
University of Washington Medical Center (WAUW),WAUW,TX1,2023-01-05 18:00:00,LI,6,12,14,240,240,220,,,,,,2022,11
Children's Hospital of Wisconsin (WICH),WICH,TX1,2023-01-05 18:00:00,LI,,,,,,,0,0,1,8,8,2022,11
Froedtert Memorial Lutheran Hospital (WISE),WISE,TX1,2023-01-05 18:00:00,LI,2,3,5,57,57,56,,,,,,2022,11
Aurora St. Luke's Medical Center (WISL),WISL,TX1,2023-01-05 18:00:00,LI,1,3,6,51,51,63,,,,,,2022,11
University of Wisconsin Hospital and Clinics (WIUW),WIUW,TX1,2023-01-05 18:00:00,LI,7,16,32,219,219,261,0,0,3,5,5,2022,11
Children's of Alabama (ALCH) , ALCH , TX1 , 2015/06/16 , Liver , 0 , 0 , NA , 1 , 1 , NA , 2 , 4 , NA , 13 , 13 ,2015,6
University of Alabama Hospital (ALUA) , ALUA , TX1 , 2015/06/16 , Liver , 15 , 36 , 56 , 241 , 241 , 252 , 1 , 1 , 3 , 2 , 2 ,2015,6
Arkansas Children's Hospital (ARCH) , ARCH , TX1 , 2015/06/16 , Liver , NA , NA , NA , NA , NA , NA , NA , NA , 1 , NA , NA ,2015,6
UAMS Medical Center (ARUA) , ARUA , TX1 , 2015/06/16 , Liver , 3 , 6 , 8 , 69 , 69 , 58 , NA , NA , NA , NA , NA ,2015,6
Phoenix Children's Hospital (AZCH) , AZCH , TX1 , 2015/06/16 , Liver , NA , NA , NA , NA , NA , NA , 1 , 1 , NA , 12 , 12 ,2015,6
Banner Good Samaritan Medical Center (AZGS) , AZGS , TX1 , 2015/06/16 , Liver , 4 , 18 , 41 , 126 , 126 , 137 , NA , NA , NA , NA , NA ,2015,6
Mayo Clinic Hospital (AZMC) , AZMC , TX1 , 2015/06/16 , Liver , 2 , 5 , 25 , 171 , 171 , 140 , NA , NA , NA , NA , NA ,2015,6
Banner University Medical Center-Tucson (AZUA) , AZUA , TX1 , 2015/06/16 , Liver , 3 , 3 , 7 , 20 , 20 , 29 , 0 , 0 , 1 , 2 , 2 ,2015,6
Rady Children's Hospital and Health Center (CACH) , CACH , TX1 , 2015/06/16 , Liver , NA , NA , NA , NA , NA , NA , 0 , 0 , 1 , 4 , 4 ,2015,6
Childrens Hospital Los Angeles (CACL) , CACL , TX1 , 2015/06/16 , Liver , 0 , 0 , NA , 3 , 3 , NA , 1 , 1 , 6 , 37 , 37 ,2015,6
Cedars-Sinai Medical Center (CACS) , CACS , TX1 , 2015/06/16 , Liver , 5 , 11 , 43 , 107 , 107 , 114 , NA , NA , NA , NA , NA ,2015,6
Scripps Green Hospital (CAGH) , CAGH , TX1 , 2015/06/16 , Liver , 2 , 7 , 15 , 88 , 88 , 70 , NA , NA , NA , NA , NA ,2015,6
Loma Linda University Medical Center (CALL) , CALL , TX1 , 2015/06/16 , Liver , 0 , 4 , 18 , 59 , 59 , 71 , NA , NA , NA , NA , NA ,2015,6
Lucile Salter Packard Children's Hospital at Stanford (CAPC) , CAPC , TX1 , 2015/06/16 , Liver , 0 , 0 , NA , 2 , 2 , NA , 6 , 6 , 3 , 82 , 82 ,2015,6
California Pacific Medical Center (CAPM) , CAPM , TX1 , 2015/06/16 , Liver , 1 , 6 , 22 , 160 , 160 , 152 , NA , NA , NA , NA , NA ,2015,6
University of California San Diego Medical Center (CASD) , CASD , TX1 , 2015/06/16 , Liver , 4 , 8 , 18 , 88 , 88 , 85 , NA , NA , 0 , NA , NA ,2015,6
University of California San Francisco Medical Center (CASF) , CASF , TX1 , 2015/06/16 , Liver , 12 , 29 , 46 , 307 , 307 , 304 , 1 , 1 , 5 , 16 , 16 ,2015,6
Stanford University Medical Center (CASU) , CASU , TX1 , 2015/06/16 , Liver , 5 , 13 , 19 , 135 , 135 , 124 , NA , NA , NA , NA , NA ,2015,6
University of California at Los Angeles Medical Center (CAUC) , CAUC , TX1 , 2015/06/16 , Liver , 16 , 55 , 122 , 340 , 340 , 390 , 8 , 10 , 8 , 39 , 39 ,2015,6
Keck Hospital of USC (CAUH) , CAUH , TX1 , 2015/06/16 , Liver , 6 , 19 , 26 , 178 , 178 , 110 , NA , NA , NA , NA , NA ,2015,6
Children's Hospital Colorado (COCH) , COCH , TX1 , 2015/06/16 , Liver , NA , NA , 0 , NA , NA , 2 , 1 , 3 , 4 , 23 , 23 ,2015,6
Centura Porter Adventist Hospital (COPM) , COPM , TX1 , 2015/06/16 , Liver , 0 , 1 , 1 , 18 , 18 , 18 , NA , NA , NA , NA , NA ,2015,6
University of Colorado Hospital/Health Science Center (COUC) , COUC , TX1 , 2015/06/16 , Liver , 8 , 17 , 30 , 206 , 206 , 198 , 0 , 0 , 0 , 1 , 1 ,2015,6
Hartford Hospital (CTHH) , CTHH , TX1 , 2015/06/16 , Liver , 3 , 5 , 8 , 40 , 40 , 26 , NA , NA , NA , NA , NA ,2015,6
Yale New Haven Hospital (CTYN) , CTYN , TX1 , 2015/06/16 , Liver , 5 , 7 , 19 , 57 , 57 , 82 , 2 , 2 , 1 , 21 , 21 ,2015,6
Georgetown University Medical Center (DCGU) , DCGU , TX1 , 2015/06/16 , Liver , 9 , 30 , 28 , 195 , 195 , 181 , 4 , 4 , 8 , 31 , 31 ,2015,6
Alfred I DuPont Hospital for Children (DEAI) , DEAI , TX1 , 2015/06/16 , Liver , NA , NA , 0 , NA , NA , 2 , 0 , 1 , 3 , 21 , 21 ,2015,6
Broward General Medical Center (FLBC) , FLBC , TX1 , 2015/06/16 , Liver , 1 , 4 , 16 , 45 , 45 , 72 , NA , NA , NA , NA , NA ,2015,6
Cleveland Clinic Florida Weston (FLCC) , FLCC , TX1 , 2015/06/16 , Liver , 1 , 4 , NA , 18 , 18 , NA , NA , NA , NA , NA , NA ,2015,6
Florida Hospital Medical Center (FLFH) , FLFH , TX1 , 2015/06/16 , Liver , 5 , 15 , 32 , 148 , 148 , 169 , NA , NA , NA , NA , NA ,2015,6
Jackson Memorial Hospital University of Miami School of Medicine (FLJM) , FLJM , TX1 , 2015/06/16 , Liver , 5 , 17 , 46 , 202 , 202 , 221 , 3 , 6 , 7 , 37 , 37 ,2015,6
Mayo Clinic Florida (FLSL) , FLSL , TX1 , 2015/06/16 , Liver , 10 , 32 , 65 , 357 , 357 , 401 , NA , NA , NA , NA , NA ,2015,6
Tampa General Hospital (FLTG) , FLTG , TX1 , 2015/06/16 , Liver , 12 , 24 , 45 , 208 , 208 , 251 , NA , NA , NA , NA , NA ,2015,6
UF Health Shands Hospital (FLUF) , FLUF , TX1 , 2015/06/16 , Liver , 4 , 9 , 18 , 59 , 59 , 63 , 4 , 5 , 3 , 14 , 14 ,2015,6
Children's Healthcare of Atlanta at Egleston (GAEH) , GAEH , TX1 , 2015/06/16 , Liver , 0 , 0 , 0 , 2 , 2 , 2 , 3 , 3 , 8 , 53 , 53 ,2015,6
Emory University Hospital (GAEM) , GAEM , TX1 , 2015/06/16 , Liver , 6 , 23 , 40 , 294 , 294 , 219 , NA , NA , NA , NA , NA ,2015,6
Piedmont Hospital (GAPH) , GAPH , TX1 , 2015/06/16 , Liver , 10 , 28 , 37 , 197 , 197 , 196 , NA , NA , NA , NA , NA ,2015,6
The Queen's Medical Center (HIQM) , HIQM , TX1 , 2015/06/16 , Liver , 2 , 2 , NA , 33 , 33 , NA , NA , NA , NA , NA , NA ,2015,6
Hawaii Medical Center East (HISF) , HISF , TX1 , 2015/06/16 , Liver , NA , NA , 4 , NA , NA , 37 , NA , NA , NA , NA , NA ,2015,6
University of Iowa Hospitals and Clinics (IAIV) , IAIV , TX1 , 2015/06/16 , Liver , 3 , 6 , 14 , 76 , 76 , 84 , NA , NA , NA , NA , NA ,2015,6
Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM) , ILCM , TX1 , 2015/06/16 , Liver , 0 , 0 , NA , 1 , 1 , NA , 1 , 1 , 1 , 40 , 40 ,2015,6
Loyola University Medical Center (ILLU) , ILLU , TX1 , 2015/06/16 , Liver , 2 , 6 , 13 , 54 , 54 , 38 , NA , NA , NA , NA , NA ,2015,6
Northwestern Memorial Hospital (ILNM) , ILNM , TX1 , 2015/06/16 , Liver , 14 , 28 , 54 , 220 , 220 , 239 , NA , NA , NA , NA , NA ,2015,6
Rush University Medical Center (ILPL) , ILPL , TX1 , 2015/06/16 , Liver , 6 , 11 , 34 , 50 , 50 , 101 , NA , NA , 1 , NA , NA ,2015,6
University of Chicago Medical Center (ILUC) , ILUC , TX1 , 2015/06/16 , Liver , 1 , 4 , 11 , 45 , 45 , 53 , 2 , 2 , 5 , 7 , 7 ,2015,6
University of Illinois Medical Center (ILUI) , ILUI , TX1 , 2015/06/16 , Liver , 4 , 9 , 23 , 48 , 48 , 93 , NA , NA , 1 , NA , NA ,2015,6
Indiana University Health (INIM) , INIM , TX1 , 2015/06/16 , Liver , 10 , 24 , 36 , 244 , 244 , 247 , 1 , 1 , 2 , 7 , 7 ,2015,6
University of Kansas Hospital (KSUK) , KSUK , TX1 , 2015/06/16 , Liver , 6 , 17 , 38 , 225 , 225 , 200 , NA , NA , NA , NA , NA ,2015,6
Jewish Hospital (KYJH) , KYJH , TX1 , 2015/06/16 , Liver , 4 , 12 , 22 , 100 , 100 , 104 , NA , NA , NA , NA , NA ,2015,6
University of Kentucky Medical Center (KYUK) , KYUK , TX1 , 2015/06/16 , Liver , 2 , 8 , 18 , 89 , 89 , 83 , NA , NA , NA , NA , NA ,2015,6
Ochsner Foundation Hospital (LAOF) , LAOF , TX1 , 2015/06/16 , Liver , 7 , 29 , 58 , 374 , 374 , 281 , 1 , 1 , 2 , 12 , 12 ,2015,6
Tulane Medical Center (LATU) , LATU , TX1 , 2015/06/16 , Liver , 3 , 9 , 18 , 85 , 85 , 61 , NA , NA , 1 , NA , NA ,2015,6
Willis-Knighton Medical Center (LAWK) , LAWK , TX1 , 2015/06/16 , Liver , 0 , 4 , 7 , 25 , 25 , 17 , NA , NA , NA , NA , NA ,2015,6
Beth Israel Deaconess Medical Center (MABI) , MABI , TX1 , 2015/06/16 , Liver , 5 , 6 , 9 , 53 , 53 , 71 , NA , NA , NA , NA , NA ,2015,6
Boston Children's Hospital (MACH) , MACH , TX1 , 2015/06/16 , Liver , NA , NA , 1 , NA , NA , 2 , 0 , 0 , 5 , 31 , 31 ,2015,6
Lahey Clinic Medical Center (MALC) , MALC , TX1 , 2015/06/16 , Liver , 7 , 13 , 31 , 111 , 111 , 132 , NA , NA , NA , NA , NA ,2015,6
Massachusetts General Hospital (MAMG) , MAMG , TX1 , 2015/06/16 , Liver , 6 , 12 , 26 , 127 , 127 , 115 , 0 , 0 , 0 , 4 , 4 ,2015,6
Tufts Medical Center (MANM) , MANM , TX1 , 2015/06/16 , Liver , NA , NA , 1 , NA , NA , 3 , NA , NA , NA , NA , NA ,2015,6
UMass Memorial Medical Center (MAUM) , MAUM , TX1 , 2015/06/16 , Liver , 6 , 16 , 32 , 136 , 136 , 142 , NA , NA , NA , NA , NA ,2015,6
Johns Hopkins Hospital (MDJH) , MDJH , TX1 , 2015/06/16 , Liver , 3 , 12 , 21 , 126 , 126 , 87 , 0 , 1 , 3 , 11 , 11 ,2015,6
